title,extracted_keyword_sent
"Segmentation of Kidney Tumors on
Non-Contrast CT Images Using
Protuberance
Detection Network","over 430,000 new cases of renal cancer were reported in 2020 in the world
segmentation of kidney tumors on ncct images adds challenges compared to
contrast-enhanced ct (cect) images, due to low contrast and lack of multiphase
images."
"Segmentation of Kidney Tumors on
Non-Contrast CT Images Using
Protuberance
Detection Network","verify that the proposed framework achieves a higher dice score compared to the
standard 3d u-net using a publicly available dataset. the release of two public
ct image datasets with kidney and tumor masks from the 2019/2021 kidney and
kidney tumor segmentation challenge looking at the top 3 teams from each
challenge in terms of focusing on protruded regions in kidneys, our work is
close to the second protuberance detection network is the same as the base
network except it starts from 8 channels instead of 16."
"Segmentation of Kidney Tumors on
Non-Contrast CT Images Using
Protuberance
Detection Network","thus, when the output of the protuberance detection network is concatenated with
the output of the base network, the fusion network can easily reduce the loss by
ignoring the protuberance detection network's output, which is suboptimal. to
avoid this issue, we perform summation not concatenation to avoid the model from
ignoring all output from the protuberance detection network."
"Skin Lesion Correspondence Localization
in Total Body Photography",none
"Bridging Ex-Vivo Training and
Intra-operative Deployment for Surgical
Margin
Assessment with Evidential Graph
Transformer","then, the expected probability for the c-th class p c and the total uncertainty
u for each sample (x i ) can be calculated as p c = αc s , and u = c s ,
respectively, where s = c c=1 α c . to fit the dirichlet distribution to the
output layer of our network, we use a loss function consisting of the prediction
error l p i and the evidence adjustment where λ is the annealing coefficient to
balance the two terms."
"Synthesis of Contrast-Enhanced Breast
MRI Using T1- and Multi-b-Value
DWI-Based
Hierarchical Fusion Network with
Attention Mechanism","breast cancer is the most common cancer and the leading cause of cancer death in
women with the development of computer technology, artificial intelligence-based
methods have shown potential in image generation and have received extensive
attention."
"Synthesis of Contrast-Enhanced Breast
MRI Using T1- and Multi-b-Value
DWI-Based
Hierarchical Fusion Network with
Attention Mechanism","the mris were acquired with philips ingenia all mris were resampled to 1 mm
isotropic voxels and uniformly sized, resulting in volumes of 352 × 352 pixel
images with 176 slices per mri, and subsequent registration was performed based
on advanced normalization tools (ants) we have developed a multi-sequence fusion
network based on multi-b-value dwi to synthesize ce-mri, using source data
including dwis and t1-weighted fatsuppressed mri. compared to existing methods,
we avoid the challenges of using full-sequence mri and aim to be selective on
valuable source data dwi."
"Synthesis of Contrast-Enhanced Breast
MRI Using T1- and Multi-b-Value
DWI-Based
Hierarchical Fusion Network with
Attention Mechanism","hierarchical fusion generation module, weighted difference module, and
multisequence attention module have all been shown to improve the performance of
synthesizing target images by addressing the problems of synthesis at different
scales, leveraging differentiable information within and across sequences. given
that current research on synthetic ce-mri is relatively sparse and challenging,
our study provides a novel approach that may be instructive for future research
based on dwis."
"Clinical Evaluation of AI-Assisted
Virtual Contrast Enhanced MRI in Primary
Gross Tumor Volume Delineation for
Radiotherapy of Nasopharyngeal Carcinoma",none
"Automated CT Lung Cancer Screening
Workflow Using 3D Camera",none
"Multi-task Learning of Histology and
Molecular Markers for Classifying
Diffuse
Glioma",none
"Second-Course Esophageal Gross Tumor
Volume Segmentation in CT with Prior
Anatomical and Radiotherapy Information","to achieve this, we efficiently exploit knowledge from multi-center datasets
that are not tailored for second-course gtv segmentation. our training strategy
does not specific to any tasks but challenges the network to retrieve
information from another encoder with augmented inputs, which enables the
network to learn from the above three aspects."
"Second-Course Esophageal Gross Tumor
Volume Segmentation in CT with Prior
Anatomical and Radiotherapy Information","s v lacks its counterpart for the second course, in which i v /g v are the ct
image and the corresponding annotation for gtv. to address this, we apply two
distinct randomized augmentations, p 1 , p 2 , to mimic the unregistered issue
of the first and second course ct."
"Second-Course Esophageal Gross Tumor
Volume Segmentation in CT with Prior
Anatomical and Radiotherapy Information","region-preserving attention module. although introducing the esophageal
structural prior knowledge using s e can improve the performance in dsc and asd
(table however, there is no performance gain with mha as shown in table to
tackle the aforementioned problem, we propose ram which involves the
concatenation of the original features with attention outputs, allowing for the
preservation of convolution-generated regional tumor patterns while effectively
comprehending long-range prior knowledge specific to the esophagus."
"CLIP-Lung: Textual Knowledge-Guided Lung
Nodule Malignancy Prediction","lung cancer is one of the most fatal diseases worldwide, and early diagnosis of
the pulmonary nodule has been identified as an effective measure to prevent lung
cancer. deep learning-based methods for lung nodule classification have been
widely studied in recent years however, the aforementioned methods still face
challenges in distinguishing visually similar samples with adjacent rank labels."
"EPVT: Environment-Aware Prompt Vision
Transformer for Domain Generalization in
Skin Lesion Recognition","computer-aided diagnosis systems (cad) using deep learning models have shown
promise in accurate and efficient skin lesion diagnosis. however, recent
research has revealed that the success of these models may be a result of overly
relying on ""spurious cues"" in dermoscopic images, such as rulers, gel bubbles,
dark corners, and hairs to alleviate the artifact bias and enhance the model's
generalization ability, we rethink the problem from the domain generalization
(dg) perspective, where a model trained within multiple different but related
domains are expected to perform well in unseen test domains."
"EPVT: Environment-Aware Prompt Vision
Transformer for Domain Generalization in
Skin Lesion Recognition","as illustrated in fig. previous dg algorithms learning domain-invariant features
from source domains have succeeded in natural image tasks to overcome the above
problems, we propose an environment-aware prompt vision transformer (epvt) for
domain generalization of skin lesion recognition."
"Self-feedback Transformer: A Multi-label
Diagnostic Model for Real-World
Pancreatic Neuroendocrine Neoplasms Data",none
"Developing Large Pre-trained Model for
Breast Tumor Segmentation from
Ultrasound
Images","breast cancer is a serious health problem with high incidence and wide
prevalence for women throughout the world therefore, there is a high demand for
automatic and robust methods to achieve accurate breast tumor segmentation."
"Developing Large Pre-trained Model for
Breast Tumor Segmentation from
Ultrasound
Images","however, due to speckle noise and shadows in ultrasound images, breast tumor
boundaries tend to be blurry and are difficult to be distinguished from
background. furthermore, the boundary and size of breast tumors are always
variable and irregular various approaches based on deep learning have been
developed for tumor segmentation with promising results to address these
challenges, we present, to the best of our knowledge, the first work to adopt
multi-scale features collected from large set of clinical ultrasound images for
breast tumor segmentation."
"Developing Large Pre-trained Model for
Breast Tumor Segmentation from
Ultrasound
Images","furthermore, the boundary and size of breast tumors are always variable and
irregular various approaches based on deep learning have been developed for
tumor segmentation with promising results to address these challenges, we
present, to the best of our knowledge, the first work to adopt multi-scale
features collected from large set of clinical ultrasound images for breast tumor
segmentation. the main contributions of our work are as follows: we collected
10927 cases for this research from yunnan cancer hospital."
"Developing Large Pre-trained Model for
Breast Tumor Segmentation from
Ultrasound
Images","the main contributions of our work are as follows: we collected 10927 cases for
this research from yunnan cancer hospital. each scan is with resolution of 1 × 1
mm 2 and size of 512 × 480."
"Developing Large Pre-trained Model for
Breast Tumor Segmentation from
Ultrasound
Images","five-fold cross validation is performed on the dataset in all experiments to
verify our proposed network. for external validation, we further test our model
on two independent publicly-available datasets collected by stu-hospital
(dataset 1) to verify the advantages of our proposed model for breast tumor
segmentation in ultrasound images, we compare our deep-supervised convolutional
network with the state-ofthe-art tumor segmentation methods, including deepres
representative segmentation results using different methods are provided in fig."
"3D Mitochondria Instance Segmentation
with Spatio-Temporal Transformers",none
"Physics-Informed Conditional Autoencoder
Approach for Robust Metabolic CEST MRI
at 7T","conditional autoencoder. we developed a conditional autoencoder (cae) to solve
the b 1 inhomogeneity problem, which is essential for the generation of
metabolic cest contrast maps at 7t."
"Deep Unsupervised Clustering for
Conditional Identification of Subgroups
Within
a Digital Pathology Image Set",none
"A Texture Neural Network to Predict the
Abnormal Brachial Plexus from Routine
Magnetic Resonance Imaging","the major contributions of this study include 1) directed triangle construction
idea for tpp, 2) huge number of tpp matrices as the heterogeneity
representations of bp, 3) tppnet with 15 layers and huge number of channels, 4)
the bp dataset containing mr images and their corresponding roi masks. following
irb approval for this study, we search for patients with metastatic breast
cancer who had a breast cancer mri performed between 2010 and 2020 and had
morphologically positive bp on the mri report from our electronic medical
records (emr) in * hospital."
"CircleFormer: Circular Nuclei Detection
in Whole Slide Images with Circle
Queries and Attention",none
"Self-supervised Dense Representation
Learning for Live-Cell Microscopy with
Time
Arrow Prediction",none
"Prompt-MIL: Boosting Multi-instance
Learning Schemes via Task-Specific
Prompt
Tuning",none
"Prompt-Based Grouping Transformer for
Nucleus Detection and Classification",none
"Relaxation-Diffusion Spectrum Imaging
for Probing Tissue Microarchitecture",none
"atTRACTive: Semi-automatic White Matter
Tract Segmentation Using Active Learning",none
"B-Cos Aligned Transformers Learn
Human-Interpretable Features","task-based evaluation: cancer classification and segmentation is an important
first step for many downstream tasks such as grading or staging. therefore, we
choose this problem as our target."
"Overall Survival Time Prediction of
Glioblastoma on Preoperative MRI Using
Lesion Network Mapping","second, resting-state fmri data are not routinely collected for gbm clinical
practices, which restricts the size of annotated datasets such that it is
infeasible to train a reliable prediction model based on deep learning for
survival prediction. in order to circumvent these issues, in this paper we
introduce a novel neuroimaging feature family, namely functional lesion network
(fln) maps that are generated by our augmented lesion network mapping (a-lnm),
for overall survival time prediction of gbm patients."
"Overall Survival Time Prediction of
Glioblastoma on Preoperative MRI Using
Lesion Network Mapping","to evaluate the predictive power of the fln maps generated by our a-lnm, we
conduct extensive experiments on 235 gbm patients in the training dataset of
brats 2020 2.1 materials gsp1000 processed connectome. it publicly released
preprocessed restingstate fmri data of 1000 healthy right-handed subjects with
an average age 21.5 ± 2.9 years and approximately equal numbers of males and
females from the brain genomics superstruct project (gsp) brats 2020."
"Intraoperative CT Augmentation for
Needle-Based Liver Interventions","needle-based liver tumor ablation techniques (e.g., radiofrequency, microwave,
laser, cryoablation) have a great potential for local curative tumor control in
standard clinical settings, the insertion of each needle requires multiple check
points during its progression, fine-tune maneuvers, and eventual repositioning.
this leads to multiple ct acquisitions to control the progression of the needle
with respect to the vessels, the target, and other sensible structures to
address this challenge, two main strategies could be considered: image fusion
and image processing techniques."
"Intraoperative CT Augmentation for
Needle-Based Liver Interventions","image fusion typically relies on the estimation of rigid or non-rigid
transformations between 2 images, to bring into the intraoperative image
structures of interest only visible in the preoperative data. this process is
often described as an optimization problem on the other hand, deep learning
techniques have proven to be very efficient at solving image processing
challenges in this paper we propose an alternative approach, where a neural
network learns local image features in a ncct image by leveraging the known
preoperative vessel tree geometry and topology extracted from a matching
(undeformed) cct."
"Optical Coherence Elastography Needle
for Biomechanical Characterization of
Deep
Tissue",none
"Pelvic Fracture Segmentation Using a
Multi-scale Distance-Weighted Neural
Network","pelvic fracture is a severe type of high-energy injury, with a fatality rate
greater than 50%, ranking the first among all complex fractures several studies
have been proposed to provide more efficient tools for operators. a
semi-automatic graph-cut method based on continuous max-flow has been proposed
for pelvic fracture segmentation, but it still requires the manual selection of
seed points and trail-and-error fracture segmentation is still a challenging
task for the learning-based method because (1) compared to the more common
organ/tumor segmentation tasks where the model can implicitly learn the shape
prior of an object, it is difficult to learn the shape information of a bone
fragment due to the large variations in fracture types and shapes this paper
proposes a deep learning-based method to segment pelvic fracture fragments from
preoperative ct images automatically."
"Towards Multi-modal Anatomical Landmark
Detection for Ultrasound-Guided Brain
Tumor Resection with Contrastive
Learning",none
"Deep Reinforcement Learning Based System
for Intraoperative Hyperspectral Video
Autofocusing","this information is potentially valuable for making intraoperative decisions,
particularly in cases where tissue differentiation is critical but challenging
to perform using traditional visualisation techniques. in the case of brain
tumour excision, fluorescence-guided resection is commonly used to minimize
damage to healthy tissue while hsi has been integrated into surgical microscope
systems the issue of reduced focal depth in real-time hsi systems could be
mitigated by the introduction of a video autofocus system."
"Surgical Video Captioning with
Mutual-Modal Concept Alignment","to evaluate the effectiveness of surgical video captioning, we collect a
large-scale dataset with 41 surgical videos of endonasal skull base
neurosurgery. these surgical videos are recorded at the prince of wales
hospital, chinese university of hong kong, where surgeons remove pituitary
tumors through the endonasal corridor to the skull base."
"Regularized Kelvinlet Functions to Model
Linear Elasticity for Image-to-Physical
Registration of the Breast",none
"Learning Expected Appearances for
Intraoperative Registration During
Neurosurgery","we address the important problem of intraoperative patient-to-image registration
in a new way by relying on preoperative data to synthesize plausible
transformations and appearances that are expected to be found intraoperatively."
"Dose Guidance for Radiotherapy-Oriented
Deep Learning Segmentation",none
"FLIm-Based in Vivo Classification of
Residual Cancer in the Surgical Cavity
During Transoral Robotic Surgery","residual tumor in the cavity after head and neck cancer (hnc) surgery is a
significant concern as it increases the risk of cancer recurrence and can
negatively impact the patient's prognosis during transoral robotic surgery
(tors), surgeons may assess the surgical margin via visual inspection, palpation
of the excised specimen and intraoperative frozen sections analysis (ifsa)
label-free mesoscopic fluorescence lifetime imaging (flim) has been demonstrated
as an intraoperative imaging guidance technique with high classification
performance (auc = 0.94) in identifying in vivo tumor margins at the epithelial
surface prior to tumor excision however, ability of label-free flim to identify
residual tumors in vivo in the surgical cavity (deep margins) has not been
reported. one significant challenge in developing a flim-based classifier to
detect tumor in the surgical cavity is the presence of highly imbalanced labels."
"FLIm-Based in Vivo Classification of
Residual Cancer in the Surgical Cavity
During Transoral Robotic Surgery","therefore, in most cases, only healthy tissue in left in the cavity. to address
the technical challenge of highly imbalanced label distribution and the need for
intraoperative real-time cavity imaging, we developed an intraoperative flim
guidance model to identify residual tumors by classifying residual cancer as
anomalies."
"FocalErrorNet: Uncertainty-Aware Focal
Modulation Network for Inter-modal
Registration Error Estimation in
Ultrasound-Guided Neurosurgery",none
"Detecting the Sensing Area of a
Laparoscopic Probe in Minimally Invasive
Cancer
Surgery","cancer remains a significant public health challenge worldwide, with a new
diagnosis occurring every two minutes in the uk (cancer research uk it is
crucial to accurately determine the sensing area, with positive signal
potentially indicating cancer or affected lymph nodes."
"Detecting the Sensing Area of a
Laparoscopic Probe in Minimally Invasive
Cancer
Surgery","similarly, it is also challenging to acquire the probe pose during the surgery.
problem redefinition."
"Detecting the Sensing Area of a
Laparoscopic Probe in Minimally Invasive
Cancer
Surgery","our system consists of four main components: a customized stereo laparoscope
system for capturing stereo images, a rotation stage for automatic phantom
movement, a shutter for illumination control, and a daq-controlled switchable
laser module (see fig. to validate our proposed solution for the newly
formulated problem, we acquired and publicly released two new datasets."
"Detecting the Sensing Area of a
Laparoscopic Probe in Minimally Invasive
Cancer
Surgery","therefore, our first newly acquired dataset, named jerry, contains 1200 sets of
images. since it is important to report errors in 3d and in millimeters, we
recorded another dataset similar to jerry but also including ground truth depth
map for all frames by using structured-lighting system these datasets have
multiple uses such as: -intersection point detection: detecting intersection
points is an important problem that can bring accurate surgical cancer
visualization."
"Detecting the Sensing Area of a
Laparoscopic Probe in Minimally Invasive
Cancer
Surgery","we believe this is an under-investigated problem in surgical vision. -depth
estimation: corresponding ground truth will be released."
"Detecting the Sensing Area of a
Laparoscopic Probe in Minimally Invasive
Cancer
Surgery","-tool segmentation: corresponding ground truth will be released. in this work, a
new framework for using a laparoscopic drop-in gamma detector in manual or
robotic-assisted minimally invasive cancer surgery was presented, where a laser
module mock probe was utilized to provide training guidance and the problem of
detecting the probe axis-tissue intersection point was transformed to laser
point position inference."
"Detecting the Sensing Area of a
Laparoscopic Probe in Minimally Invasive
Cancer
Surgery","extensive experiments were conducted on various backbones and the best results
were achieved using a simple network design, enabling real time inference of the
sensing area. we believe that our problem reformulation and dataset release,
together with the initial experimental results, will establish a new benchmark
for the surgical vision community."
"A Novel Video-CTU Registration Method
with Structural Point Similarity for
FURS
Navigation","on the other hand, surgeons may miss stones and tumors and unsuccessfully
orientate the ureteroscope inside the kidneys due to limited field of views,
just 2d images without depth information, and the complex anatomical structure
of the kidneys. to this end, ureteroscope tracking and navigation is
increasingly developed as a promising tool to solve these issues."
"A Novel Video-CTU Registration Method
with Structural Point Similarity for
FURS
Navigation","han et al. although these methods mentioned above work well, ureteroscopic
navigation is still a challenging problem."
"A Novel Video-CTU Registration Method
with Structural Point Similarity for
FURS
Navigation","particularly, ureteroscopy involves much solids (impurities) and fluids
(liquids), making ureteroscopic video images low-quality, as well as these
solids and fluids inside the kidneys cannot be regularly observed in computed
tomography (ct) images. on the other hand, the complex internal structures such
as calyx, papilla, and pyramids of the kidneys are difficult to be observed in
ct images."
"A Novel Video-CTU Registration Method
with Structural Point Similarity for
FURS
Navigation","these issues introduce a difficulty in directly aligning ureteroscopic video
sequences to ct images, leading to a challenge of image-based continuous
ureteroscopic navigation. this work aims to explore an accurate and robust
vision-based navigation method for furs procedures without using any external
positional sensors."
"Cascade Transformer Encoded
Boundary-Aware Multibranch Fusion
Networks for
Real-Time and Accurate Colonoscopic
Lesion Segmentation","on the other hand, various polyps and adenomas with different pathological
features have similar visual characteristics to intestinal folds. to address
these issues mentioned above, we explore a new deep learning architecture called
cascade transformer encoded boundary-aware multibranch fusion (ctbmf) networks
with cascade transformers and multibranch fusion for polyp and adenoma
segmentation in colonoscopic white-light and narrow-band video images."
"Unified Brain MR-Ultrasound Synthesis
Using Multi-modal Hierarchical
Representations","however, as noted in medical image synthesis aims to predict missing images
given available images. deep-learning based methods have reached the highest
level of performance to tackle this challenge, unified approaches have been
proposed."
"Unified Brain MR-Ultrasound Synthesis
Using Multi-modal Hierarchical
Representations","third, adversarial learning is employed to generate realistic image synthesis.
finally, experiments on the challenging problem of ius and mr synthesis
demonstrate the effectiveness of the proposed approach, enabling the synthesis
of high-quality images while establishing a mathematically grounded formulation
for unified image synthesis and outperforming non-unified gan-based approaches
and the state-of-the-art method for unified multi-modal medical image synthesis."
"StructuRegNet: Structure-Guided
Multimodal 2D-3D Registration","the theoretical spacing between each slice is 5 mm, and the typical pixel size
before downsampling is 100k × 100k. two expert radiation oncologists on ct
delineated both the thyroid and cricoid cartilages for structure awareness and
the gross tumor volume (gtv) for clinical validation, while two expert
pathologists did the same on wsis."
"StructuRegNet: Structure-Guided
Multimodal 2D-3D Registration","concerning the gpu runtime, with a 3-step cascade for initialization, the
inference remains in a similar time scale to baseline methods and performs
mapping in less than 3s. we also compared against msv-regsynnet on its own
validation dataset for generalization assessment: we yielded comparable results
for the first cohort and significantly better ones for the second, which proves
that structuregnet behaves well on other modalities and that the structure
awareness is an essential asset for better registration, as pelvis is a location
where organs are moving."
"X2Vision: 3D CT Reconstruction from
Biplanar X-Rays with Deep Structure
Prior","this can improve image-guided therapies and preoperative planning, especially
for radiotherapy, which requires precise patient positioning with minimal
radiation exposure. however, this task is an ill-posed inverse problem: x-ray
measurements are the result of attenuation integration across the body, which
makes them very fig."
"X2Vision: 3D CT Reconstruction from
Biplanar X-Rays with Deep Structure
Prior","traditional reconstruction methods require hundreds of projections to get
sufficient constraints on the internal structures. with very few projections, it
is very difficult to disentangle the structures for even coarse 3d estimation."
"Structure-Preserving Synthesis: MaskGAN
for Unpaired MR-CT Translation",none
"FreeSeed: Frequency-Band-Aware and
Self-guided Network for Sparse-View CT
Reconstruction","for the former, few work has investigated the fact that the artifacts exhibit
similar pattern across different sparseview scenarios, which is evident in
fourier domain as shown in fig. while fourier domain band-pass maps help capture
the pattern of the artifacts, restoring the image detail contaminated by strong
artifacts may still be difficult due to the entanglement of artifacts and
details in the residues."
"Co-learning Semantic-Aware Unsupervised
Segmentation for Pathological Image
Registration",none
"Revealing Anatomical Structures in PET
to Generate CT for Attenuation
Correction",none
"An Explainable Deep Framework: Towards
Task-Specific Fusion for Multi-to-One
MRI
Synthesis",none
"Geometric Ultrasound Localization
Microscopy","however, the necessity of beamforming for ulm remains questionable. our work
challenges the conventional assumption that beamforming is the ideal processing
step for ulm and presents an alternative approach based on geometric
reconstruction from time-of-arrival (toa) information."
"Reflectance Mode Fluorescence Optical
Tomography with Consumer-Grade Cameras",none
"DISA: DIfferentiable Similarity
Approximation for Universal Multimodal
Registration","in this experiment, we evaluate the performance of different methods for
estimating affine registration of the retrospective evaluation of cerebral
tumors (resect) miccai challenge dataset as the most challenging experiment, we
finally use our method to achieve deformable registration of abdominal 3d
freehand us to a ct or mr volume."
"DISA: DIfferentiable Similarity
Approximation for Universal Multimodal
Registration","in order to measure the capture range, we start the registration from 50 random
rigid poses around the ground truth and calculate the fiducial registration
error (fre) after optimization. for local optimization, lc 2 is used in
conjunction with bobyqa from the results shown in table note that this
registration problem is much more challenging than the prior two due to
difficult ultrasonic visibility in the abdomen, strong deformations, and
ambiguous matches of liver vasculature."
"Solving Low-Dose CT Reconstruction via
GAN with Local Coherence","datasets. first, our proposed approaches are evaluated on the ""mayo-clinic
low-dose ct grand challenge"" (mayo-clinic) dataset of lung ct images the dataset
contains 2250 two dimensional slices from 9 patients for training, and the
remaining 128 slices from 1 patient are reserved for testing."
"Solving Low-Dose CT Reconstruction via
GAN with Local Coherence","a similar increasing trend with our approach across different settings but has
worse reconstruction quality. to evaluate the stability and generalization of
our model and the baselines trained on mayo-clinic dataset, we also test them on
the rider dataset."
"Noise2Aliasing: Unsupervised Deep
Learning for View Aliasing and Noise
Reduction
in 4DCBCT","as the surrounding normal tissue is also sensitive to radiation, highly accurate
delivery is vital. image guided rt (igrt) is a technique to capture the anatomy
of the day using in room imaging in order to align the treatment beam with the
tumor location a major challenge especially for cbct imaging of the thorax and
upperabdomen is the respiratory motion that introduces blurring of the anatomy,
reducing the localization accuracy and the sharpness of the image."
"Trackerless Volume Reconstruction from
Intraoperative Ultrasound Images","liver cancer is the most prevalent indication for liver surgery, and although
there have been notable advancements in oncologic therapies, surgery remains as
the only curative approach overall liver laparoscopic resection has demonstrated
fewer complications compared to open surgery performing ious during laparoscopic
liver surgery poses significant challenges, as laparoscopy has poor ergonomics
and narrow fields of view, and on the other hand, ious demands skills to
manipulate the probe and analyze images."
"Trackerless Volume Reconstruction from
Intraoperative Ultrasound Images","physics-based methods have exploited speckle correlation models between
different adjacent frames our method improves upon previous solutions in terms
of robustness and accuracy, particularly in the presence of rotational motion.
such motion is predominant in the context highlighted above and is the source of
additional nonlinearity in the pose estimation problem."
"CoLa-Diff: Conditional Latent Diffusion
Model for Multi-modal MRI Synthesis","magnetic resonance imaging (mri) is critical to the diagnosis, treatment, and
follow-up of brain tumour patients management despite the success, gan-based
models are challenged by the limited capability of adversarial learning in
modelling complex multi-modal data distributions diffusion model (dm) has
achieved state-of-the-art performance in synthesizing natural images, promising
to improve mri synthesis models. it shows superiority in model training however,
current dm-based methods focus on one-to-one mri translation, promising to be
improved by many-to-one methods, which requires dedicated design to balance the
multiple conditions introduced by multi-modal mri."
"CoLa-Diff: Conditional Latent Diffusion
Model for Multi-modal MRI Synthesis","-introduce structural guidance of brain regions in each step of the diffusion
process, preserving anatomical structure and enhancing synthesis quality.
-propose an auto-weight adaptation to balance multi-conditions and maximise the
chance of leveraging relevant multi-modal information."
"LightNeuS: Neural Surface Reconstruction
in Endoscopy Using Illumination Decline","colorectal cancer (crc) is the third most commonly diagnosed cancer and is the
second most common cause of cancer death to overcome these difficulties, we rely
on two properties of endoscopic images: -endoluminal cavities such as the
gastrointestinal tract, and in particular the human colon, are watertight
surfaces."
