Paper Title,Header Number,Header Title,Text
HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis,3.0,Experiments,"datasets and evaluation metrics. we assess the efficacy of the proposed higt framework by testing it on two publicly available datasets (kica and esca) from the cancer genome atlas (tcga) repository. the datasets are described below in more detail: -kica dataset. the kica dataset consists of 371 cases of kidney carcinoma, of which 279 are classified as early-stage and 92 as late-stage. for the tumor typing task, 259 cases are diagnosed as kidney renal papillary cell carcinoma, while 112 cases are diagnosed as kidney chromophobe. -esca dataset. the esca dataset comprises 161 cases of esophageal carcinoma, with 96 cases classified as early-stage and 65 as late-stage. for the tumor typing task, there are 67 squamous cell carcinoma cases and 94 adenocarcinoma cases. experimental setup. the proposed framework was implemented by pytorch  ablation analysis. we further conduct an ablation study to demonstrate the effectiveness of the proposed components. the results are shown in table "
MPBD-LSTM: A Predictive Model for Colorectal Liver Metastases Using Time Series Multi-phase Contrast-Enhanced CT Scans,1.0,Introduction,"colorectal cancer is the third most common malignant tumor, and nearly half of all patients with colorectal cancer develop liver metastasis during the course of the disease  extensive existing works have demonstrated the power of deep learning on various spatial-temporal data, and can potentially be applied towards the problem of crlm. for example, originally designed for natural data, several mainstream models such as e3d-lstm  however, all these methods have only demonstrated their effectiveness towards 3d/4d data (i.e., time-series 2d/3d images), and it is not clear how to best extend them to work with the 5d cect data. part of the reason is due to the lack of public availability of such data. when extending these models towards 5d cect data, some decisions need to be made, for example: 1) what is the most effective way to incorporate the phase information? simply concatenating different phases together may not be the optimal choice, because the positional information of the same ct slice in different phases would be lost. 2) shall we use uni-directional lstm or bi-direction lstm? e3d-lstm  in this paper, we investigate how state-of-art deep learning models can be applied to the crlm prediction task using our 5d cect dataset. we evaluate the effectiveness of bi-directional lstm and explore the possible method of incorporating different phases in the cect dataset. specifically, we show that the best prediction accuracy can be achieved by enhancing e3d-lstm "
MPBD-LSTM: A Predictive Model for Colorectal Liver Metastases Using Time Series Multi-phase Contrast-Enhanced CT Scans,2.1,Dataset,"our dataset follows specific inclusion criteria: -no tumor appears on the ct scans. that means patients have not been diagnosed as crlm when they took the scans. -patients were previously diagnosed with colorectal cancer tnm stage i to stage iii, and recovered from colorectal radical surgery. -patients have two or more times of cect scans. -we already determined whether or not the patients had liver metastases within 2 years after the surgery, and manually labeled the dataset based on this. -no potential focal infection in the liver before the colorectal radical surgery. -no metastases in other organs before the liver metastases. -no other malignant tumors. our retrospective dataset includes two cohorts from two hospitals. the first cohort consists of 201 patients and the second cohort includes 68 patients. each scan contains three phases and 100 to 200 ct slices with a resolution of 512×512. patients may have different numbers of ct scans, ranging from 2 to 6, depending on the number of follow-up visits. ct images are collected with the following acquisition parameters: window width 150, window level 50, radiation dose 120 kv, slice thickness 1 mm, and slice gap 0.8 mm. all images underwent manual quality control to exclude any scans with noticeable artifacts or blurriness and to verify the completeness of all slices. additional statistics on our dataset are presented in table "
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,1.0,Introduction,accurate diagnosis plays an important role in achieving the best treatment outcomes for people with cancer  the introduction of digital pathology (dp) has enabled application of machine learning approaches to extract otherwise inaccessible diagnostic and prognostic information from h&e-stained whole slide images (wsis) 
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,3.1,Data,"we tested our feature representation method in several classification tasks involving wsis of h&e-stained histopathology slides. the number of slides per class for each classification task are shown in fig.  for these two tasks we used artifact-free tiles from tumor regions detected with an in-house tumor detection model. for breast cancer metastasis detection in lymph node tissue, we used wsis of h&estained healthy lymph node tissue and lymph node tissue with breast cancer metastases from the publicly available camelyon16 challenge data set  for cell of origin (coo) prediction of activated b-cell like (abc) or germinal center b-cell like (gcb) tumors in diffuse large b-cell lymphoma (dlbcl), we used data from the phase 3 goya (nct01287741) and phase 2 cavalli (nct02055820) clinical trials, hereafter referred to as ct1 and ct2, respectively. all slides were h&e-stained and scanned using ventana dp200 scanners at 40× magnification. ct1 was used for training and testing the classifier and ct2 was used only as an independent holdout data set. for these data sets we used artifact-free tiles from regions annotated by expert pathologists to contain tumor tissue."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,,Cellular Explainability Method. The cellular average embedding is,"where e ij ∈ r 256 is the cellular embedding extracted from every detected cell in the tile j i ∈ 1, 2, . . . , n j where n j is the number of cells in the tile j. this can be rewritten as a weighted average of the cellular embeddings where w i ∈ r 256 are the per cell attention weights that if initialized to 0 result in the original cellular average embedding. the re-formulation does not change the result of the forward pass since w i are not all equal. note that the weights are not learned through training but calculated per cell at inference time to get the per cell contribution. we computed the gradient of the output category (of the classification method applied on top of the computed embedding) with respect to the attention weights w i : grad i = ∂score i /∂w i and visualized cells that received positive and negative gradients using different colors. visual example results. examples of our cellular explainability method applied to weakly supervised tumor detection on wsis from the camelyon16 data set using a-mil are shown in fig.  in this case, cells with positive attention gradients that shifted the output towards a classification of gcb were labeled green and cells with negative attention gradients that shifted the classification towards abc were labeled red. cells with positive attention gradients were mostly smaller lymphoid cells with low grade morphology or were normal lymphocytes, whereas cells with negative attention gradients were more frequently larger lymphoid cells with high grade morphology (fig. "
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,5.0,Conclusions,"we describe a method to capture both cellular and texture feature representations from wsis that can be plugged into any mil architecture (e.g., cnn or xformer-based), as well as into fully supervised models (e.g., tile classification models). our method is more flexible than other methods (e.g., hierarchical image pyramid transformer) that usually capture the hierarchical structure in wsis by aggregating features at multiple levels in a complex set of steps to perform the final classification task. in addition, we describe a method to explain the output of the classification model that evaluates the contributions of histologically identifiable cells to the slide-level classification. tilelevel embeddings result in good performance for detection of tumor metastases in lymph nodes. however, introducing more cell-level information, using combined embeddings, resulted in improved classification performance. in her2 and er prediction tasks for breast cancer we demonstrate that addition of a cell-level embedding summary to tilelevel embeddings can boost model performance by up to 8%. finally, for coo prediction in dlbcl and breast cancer metastasis detection in lymph nodes, we demonstrated the potential of our explainability method to gain insights into previously unknown associations between cellular morphology and disease biology."
Progressive Attention Guidance for Whole Slide Vulvovaginal Candidiasis Screening,2.2,Transformer with Skip Self-Attention (SSA),"we design a novel skip self-attention (ssa) module to fuse discriminative features of candida from different scales. at a fine-grained level, the hyphae and spores of candida are usually the basis for judging. yet we need to distinguish them from easily distorting factors such as contaminants in wsis and edges of nearby cells. at a coarse-grained level, there is the phenomenon that a candida usually links multiple host cells and yields a string of them. thus it is necessary to combine long-range visual cues that span several cells to derive the decision related to candida. cnn-based methods have achieved excellent performance in computer-aided diagnosis including cervical cancer "
CellGAN: Conditional Cervical Cell Synthesis for Augmenting Cytopathological Image Classification,1.0,Introduction,"cervical cancer accounts for 6.6% of the total cancer deaths in females worldwide, making it a global threat to healthcare  nowadays, thin-prep cytologic test (tct)  after scanning whole-slide images (wsis) from tct samples, automatic tct screening is highly desired due to the large population versus the limited number of pathologists. as the wsi data per sample has a huge size, the idea of identifying abnormal cells in a hierarchical manner has been proposed and investigated by several studies using deep learning  to alleviate the shortage of sufficient data to supervise classification, one may adopt traditional data augmentation techniques, which yet may bring little improvement due to scarcely expanded data diversity  aiming at augmenting the performance of cervical abnormality screening, we develop a novel conditional generative adversarial network in this paper, namely cellgan, to synthesize cytopathological images for various cell types. we leverage fastgan "
An Anti-biased TBSRTC-Category Aware Nuclei Segmentation Framework with a Multi-label Thyroid Cytology Benchmark,1.0,Introduction,"thyroid cancer is the most common cancer of the endocrine system, accounting for 2.1% of all malignant cancers  however, nuclei segmentation in thyroid cytopathology is still challenged by the varying cellularity of images from different tbsrtc categories  to narrow the gap discussed, we propose a novel tbsrtc-category-aware nuclei segmentation framework. our contributions are three-fold. "
Multi-modal Pathological Pre-training via Masked Autoencoders for Breast Cancer Diagnosis,1.0,Introduction,"breast cancer (bc) is one of the most common malignant tumors in women worldwide and it causes nearly 0.7 million deaths in 2020  recently, with the development of transformer, multi-modal pre-training has achieved great success in the fields of computer vision (cv) and natural language processing (nlp). according to the data format, there are two main multi-modal pre-training approaches, as shown in fig.  in this paper, we propose a multi-modal pre-training method based on masked autoencoders for bc downstream tasks. our model consists of three parts, i.e., the modal-fusion encoder, the mixed attention, and the modal-specific decoder. we choose paired h&e and ihc (only her2) staining images, which are cropped into non-overlapped patches as the input of our model. we randomly mask some patches by a ratio and feed the remaining patches into the modalfusion encoder to get corresponding tokens. then the mixed attention module is used to take the intra-modal and inter-modal correlation into account. finally, we use modal-specific decoders to reconstruct the original h&e and ihc staining images respectively. our contributions are summarized as follows: we propose a multi-modal pre-training via masked autoencoders mmp-mae for bc diagnosis. to our best knowledge, this is the first pre-training work based on multi-modal pathological data. we evaluate the proposed method on two public datasets as herohe challenge and bci challenge, which shows that our method achieves state-of-theart performance. i=1 and {yi} λ 2 n i=1 into the modal-fusion encoder to extract the patch tokens {fi} λ 1 n i=1 and {gi} λ 2 n i=1 . then we use intra-modal attention and inter-modal attention to take patch correlation into account. x and y are reconstructed by modal-specific decoders respectively."
Multi-modal Pathological Pre-training via Masked Autoencoders for Breast Cancer Diagnosis,3.1,Datasets,acrobat challenge. the automatic registration of breast cancer tissue (acrobat) challenge  bci challenge. breast cancer immunohistochemical image generation challenge 
Semi-supervised Pathological Image Segmentation via Cross Distillation of Multiple Attentions,1.0,Introduction,"automatic segmentation of tumor lesions from pathological images plays an important role in accurate diagnosis and quantitative evaluation of cancers. recently, deep learning has achieved remarkable performance in pathological image segmentation when trained with a large and well-annotated dataset  semi-supervised learning (ssl) is a potential technique to reduce the annotation cost via learning from a limited number of labeled data along with a large amount of unlabeled data. existing ssl methods can be roughly divided into two categories: consistency-based  in this work, we propose a novel and efficient method based on cross distillation with multiple attentions (cdma) for semi-supervised pathological image segmentation. firstly, a multi-attention tri-branch network (mtnet) is proposed to efficiently obtain diverse outputs for a given input. unlike mc-net+  the contribution of this work is three-fold: 1) a novel framework named cdma based on mtnet is introduced for semi-supervised pathological image segmentation, which leverages different attention mechanisms for generating diverse and complementary predictions for unlabeled images; 2) a cross decoder knowledge distillation method is proposed for robust and efficient learning from noisy pseudo labels, which is combined with an average prediction-based uncertainty minimization to improve the model's performance; 3) experimental results show that the proposed cdma outperforms eight state-of-the-art ssl methods on the public digestpath dataset "
Towards Novel Class Discovery: A Study in Novel Skin Lesions Clustering,1.0,Introduction,"automatic identification of lesions from dermoscopic images is of great importance for the diagnosis of skin cancer  one approach to address the above problem is novel class discovery (ncd)  in this paper, we propose a new novel class discovery framework to automatically discover novel disease categories. specifically, we first use contrastive learning to pretrain the model based on all data from known and unknown categories to learn a robust and general semantic feature representation. then, we propose an uncertainty-aware multi-view cross-pseudo-supervision strategy to perform clustering. it first uses a self-labeling strategy to generate pseudo-labels for unknown categories, which can be treated homogeneously with ground truth labels. the cross-pseudo-supervision strategy is then used to force the model to maintain consistent prediction outputs for different views of unlabeled images. in addition, we propose to use prediction uncertainty to adaptively adjust the contribution of the pseudo labels to mitigate the effects of noisy pseudo labels. finally, to encourage local neighborhood alignment and further refine the pseudo labels, we propose a local information aggregation module to aggregate the information of the neighborhood samples to boost the clustering performance. we conducted extensive experiments on the dermoscopy dataset isic 2019, and the experimental results show that our method outperforms other state-of-the-art comparison algorithms by a large margin. in addition, we also validated the effectiveness of different components through extensive ablation experiments."
Pathology-and-Genomics Multimodal Transformer for Survival Outcome Prediction,1.0,Introduction,"cancers are a group of heterogeneous diseases reflecting deep interactions between pathological and genomics variants in tumor tissue environments  the major goal of multimodal data learning is to extract complementary contextual information across modalities  to tackle above challenges, we propose a pathology-and-genomics multimodal framework (i.e., pathomics) for survival prediction (fig. "
Pathology-and-Genomics Multimodal Transformer for Survival Outcome Prediction,3.0,Experiments and Results,"datasets. all image and genomics data are publicly available. we collected wsis from the cancer genome atlas colon adenocarcinoma (tcga-coad) dataset (cc-by-3.0)  experimental settings and implementations. we implement two types of settings that involve internal and external datasets for model pretraining and finetuning. as shown in fig  the number of epochs for pretraining and finetuning are 25, the batch size is 1, the optimizer is adam "
Pathology-and-Genomics Multimodal Transformer for Survival Outcome Prediction,4.0,Conclusion,"developing data-efficient multimodal learning is crucial to advance the survival assessment of cancer patients in a variety of clinical data scenarios. we demonstrated that the proposed pathomics framework is useful for improving the survival prediction of colon and rectum cancer patients. importantly, our approach opens up perspectives for exploring the key insights of intrinsic genotypephenotype interactions in complex cancer data across modalities. our finetuning"
Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,1.0,Introduction,"cervical cancer is the second most common cancer among adult women. if diagnosed early, it can be effectively treated and cured  with the development of deep learning  although the above-mentioned attempts can improve the screening performance significantly, there are several issues that need to be addressed: 1) object detection methods often require accurate annotated data to guarantee performance with robustness and generalization. however, due to legal limitations, the scarcity of positive samples, and especially the subjectivity differences between cytopathologists for manual annotations  to address these issues, we propose a novel method for cervical abnormal cell detection using distillation from local-scale consistency refinement. inspired by knowledge distillation, we construct a pre-trained patch correction network (pcn), which is designed to exploit the supervised information from the pcn to reduce the impact of noisy labels and utilize the contextual relationships between cells. in our approach, we begin by utilizing retinanet "
MixUp-MIL: Novel Data Augmentation for Multiple Instance Learning and a Study on Thyroid Cancer Diagnosis,4.0,Discussion,"in this work, we proposed and examined novel data augmentation strategies based on the idea of interpolations of feature vectors in the mil setting. instance-based mil did not show any competitive scores. obviously the model reducing each patch to a single value is not adequate for the classification of frozen or paraffin sections from thyroid cancer tissues. the considered dual-stream approach, including an embedding and instance-based stream, exhibited slightly improved average scores, compared to embedding-based mil only. in our analysis, we focused on the embedding-based configuration and on the balanced combined approach (referred to as 2/2). with the baseline data augmentation approaches, the maximum improvements were 0.03, and 0.02 for the frozen, and 0.01, and 0.05 for the paraffin data set. the inter-mixup approach did not show any systematic improvements. independently of the chosen strategy (v1, v2), concerning the combination within or between classes, we did not notice any positive trend. the multilinear intra-mixup method, however, exhibited the best scores for 3 out of 4 combinations and the best overall mean accuracy for both, the frozen and the paraffin data set. also a clear trend with increasing scores in the case of an increasing ratio of augmented data (β) is visible. the linear method showed a similar, but less pronounced trend. obviously, the straightforward application of the mixup scheme (as in case of the inter-mixup approach), is inappropriate for the considered setting. an inhibiting factor could be a high inter-wsi variability leading to incompatible feature vectors (which are too far away from realistic samples in the feature space). to particularly investigate this effect, we performed 2 different inter-mixup settings (v1 & v2), with the goal of identifying the effect of mixed (and thereby more dissimilar) or similar classes during interpolation. the analysis of the distance distributions between patch representations confirmed that, the variability between wsis is clearly larger than the variability within wsis. in addition, the results showed that the variability between classes is, on patch-level, not clearly larger than the variability within a class. obviously variability due to the acquisition outweigh any disease specific variability. this could provide an explanation for the effectiveness of intra-mixup approach compared to the (similarly) poorly performing inter-mixup settings. we expect that stain normalization methods (but not stain augmentation) could be utilized to align the different wsis to provide a more appropriate basis for inter-wsi interpolation. with regard to the different data sets, we noticed a stronger, positive effect in case of the frozen section data set. this is supposed to be due to the clearly higher variability of the frozen sections corresponding with a need for a higher variability in the training data. we also noticed a stronger effect of the solely embedding-based architecture (also showing the best overall scores). we suppose that this is due to the fact that the additional loss of the dual-stream architecture exhibits a valuable regularization tool to reduce the amount of needed training data. with the proposed intra-mixup augmentation strategy, this effect diminishes, since the amount and quality of training data is increased. to conclude, we proposed novel data augmentation strategies based on the idea of interpolations of image descriptors in the mil setting. based on the experimental results, the multilinear intra-mixup setting proved to be highly effective, while the inter-mixup method showed inferior scores compared to a state-of-the-art baseline. we learned that there is a clear difference between combinations within and between wsis with a noticeable effect on the final classification accuracy. this is supposedly due to the high variability between the wsis compared to a rather low variability within the wsis. in the future, additional experiments will be conducted including stain normalization methods and larger benchmark data sets to provide further insights."
Transfer Learning-Assisted Survival Analysis of Breast Cancer Relying on the Spatial Interaction Between Tumor-Infiltrating Lymphocytes and Tumors,1.0,Introduction,"breast cancer (bc) is the most common cancer diagnosed among females and the second leading cause of cancer death among women after lung cancer  among different types of imaging biomarkers, histopathological images are generally considered the golden standard for bc prognosis since they can confer important cell-level information that can reflect the aggressiveness of bc  to deal with the above challenges, several researchers began to design domain adaption algorithms, which utilize the labeled data from a related cancer subtype to help predict the patients' survival in the target domain. specifically, alirezazadeh et al  although much progress has been achieved, most of the existing studies applied the feature alignment strategy to reduce the distribution difference between source and target domains. however, such transfer learning methods neglected to take the interaction among different types of tissues into consideration. for example, it is widely recognized that tumor-infiltrating lymphocytes (tils) and its correlation with tumors reveal a similar role in the prognosis of different brca subtypes. for instance, kurozumi et al  based on the above considerations, in this paper, we proposed a tils-tumor interactions guided unsupervised domain adaptation (t2uda) algorithm to predict the patients' survival on the target bc subtype. specifically, t2uda first applied the graph attention network (gats) to learn node embeddings and the spatial interactions between tumor and tils patches in wsi. in order to preserve the node-level and interaction-level similarities across different domains, we not only aligned the embedding for different types of nodes but also designed a novel tumor-tils interaction alignment (ttia) module to ensure that the distribution of the interaction weights are similar in both domains. we evaluated the performance of our method on the breast invasive carcinoma (brca) cohort derived from the cancer genome atlas (tcga), and the experimental results indicated that t2uda outperforms other domain adaption methods for predicting patients' clinical outcomes."
Transfer Learning-Assisted Survival Analysis of Breast Cancer Relying on the Spatial Interaction Between Tumor-Infiltrating Lymphocytes and Tumors,,Calculating TILs-Tumor Interaction via Graph Attention Networks(GATs).,"to characterize the interaction between different tils and tumor patches, we employed gat  we calculated the attention coefficients among different nodes, which can be formulated as: furthermore, a softmax function was then adopted to normalize the attention coefficients e ij : where n i represents all neighbors of node i. the new feature vector v i for node i was calculated via a weighted sum: finally, the output features of each gat layer were aggregated in the readout layer. we fed the generated output features from each readout layer into the cox hazard proportional regression model for the final prognosis predictions. feature alignment. in the proposed gat-based transfer learning framework, the feature alignment component was employed on its first two layers. then, for the node embeddings with different types (tils and tumor) in both the source and target domain, we performed a mean pooling operation to obtain their aggregated features. next, we aligned the aggregated tumor or tils features from the two domains separately using maximum mean discrepancy(mmd)  here, we adopted mmd for feature alignment due to its ability to measure the distance between two distributions without explicit assumptions on the data distribution, we showed the objective function of mmd in our method as follows: where h is a hilbert space, f represents the features from the source, f represents the feature from the target, r represents the layer number, k ∈ {l, t } referred to tils or tumor node. in addition, n denotes the number of source samples, while m refers to the number of target samples.  tils-tumor interaction alignment. to accurately characterize the interaction between tils and tumors, we further analyzed the extracted interaction weights by dividing them into 10 intervals (i.e., bins). for each interval, we calculated the sum of all source domain interaction weights as i s k and the sum of all target domain interaction weights as i t k , where k represents the k-th interval. consequently, we obtained two vectors and applied softmax on each of them for normalization that can be denoted as . in order to measure the dissimilarity between p i and q i , the kullback-leibler (kl) divergence is adapted on the third layer of gat, which can be formulated as: according to eq.( "
Transfer Learning-Assisted Survival Analysis of Breast Cancer Relying on the Spatial Interaction Between Tumor-Infiltrating Lymphocytes and Tumors,3.0,Experiments and Results,"datasets. we conducted our experiments on the breast invasive carcinoma (brca) dataset from the cancer genome atlas (tcga). specifically, the brca dataset includes 661 patients with hematoxylin and eosin (he)-stained pathological imaging and corresponding survival information. among the collected brca patients in tcga, the number of er positive(er+) and er negative(er-) patients are 515 and 146, respectively. we hope to investigate if the proposed t2uda could be used to help improve the prognosis performance of (er+) or (er-) with the aid of the survival information on its counterpart."
Transfer Learning-Assisted Survival Analysis of Breast Cancer Relying on the Spatial Interaction Between Tumor-Infiltrating Lymphocytes and Tumors,3.2,Result and Discussion,"in this study, we compared the performance of our proposed model with several existing domain adaptation methods, including 1) ddc  the results presented in table  we also evaluated the contributions of the key components of our framework and found that t2uda performed better than source only and t2uda-v1, which shows the advantage of minimizing differences in tils-tumor interaction weights. in addition, we also evaluated the patient stratification performance of different methods. as shown in fig.  we also examined the consistency of important edges in each group of stratified patients based on the tils-tumor interaction weights calculated by the gat-based framework in the source and target domains. as seen in fig. "
Transfer Learning-Assisted Survival Analysis of Breast Cancer Relying on the Spatial Interaction Between Tumor-Infiltrating Lymphocytes and Tumors,4.0,Conclusion,"in this paper, we presented an unsupervised domain adaptation algorithm that leverages tils-tumor interactions to predict patients' survival in a target bc subtype(t2uda). our results demonstrated that the relationship between tils and tumors is transferable and can be effectively used to improve the accuracy of survival prediction models. to the best of our knowledge, t2uda was the first method to successfully achieve interrelationship transfer between tils and tumors across different cancer subtypes for prognosis tasks."
Gene-Induced Multimodal Pre-training for Image-Omic Classification,1.0,Introduction,"pathological image-omic analysis is the cornerstone of modern medicine and demonstrates promise in a variety of different tasks such as cancer diagnosis and prognosis  though deep learning techniques have revolutionized medical imaging, designing a task-specific algorithm for image-omic multi-modality analysis is challenging.  specifically, to our knowledge, most multi-modality techniques have been designed for modalities such as chest x-ray and reports  in this paper, we propose a task-specific framework dubbed gene-induced multimodal pre-training (gimp) for image-omic classification. concretely, we first propose a transformer-based gene encoder, group multi-head self attention (groupmsa), to capture global structured features in gene expression cohorts. next, we design a pre-training paradigm for wsis, masked patch modeling (mpm), masking random patch embeddings from a fixed-length contiguous subsequence of a wsi. we assume that one patch-level feature embedding can be reconstructed by its adjacent patches, and this process enhances the learning ability for pathological characteristics of different tissues. our mpm only needs to recover the masked patch embeddings in a fixed-length subsequence rather than processing all patches from wsis. furthermore, to model the high-order relevance of the two modalities, we combine cls tokens of paired image and genomic data to form unified representations and propose a triplet learning module to differentiate patient-level positive and negative samples in a mini-batch. it is worth mentioning that although our unified representation fuses features from the whole gene expression cohort and partial wsis in a mini-batch, we can still learn high-order relevance and discriminative patient-level information between these two modalities in pre-training thanks to the triplet learning module. in addition, note that our proposed method is different from self-supervised pre-training. specifically, we focus not only on superior representation learning capability, but also category-related feature distributions, w.r.t. intra-and inter-class variation. with the training process going on, complete information from wsis can be integrated and the fused multimodal representations with high discrimination will make it easier for the classifier to find the classification hyperplane. experimental results demonstrate that our gimp achieves significant improvement in accuracy than other image-omic competitors, and our multimodal framework shows competitive performance even without pre-training."
Gene-Induced Multimodal Pre-training for Image-Omic Classification,3.1,Experimental Setup,"datasets. we verify the effectiveness of our method on the caner genome atlas (tcga) non-small cell lung cancer (nsclc) dataset, which contains two cancer subtypes, i.e., lung squamous cell carcinoma (lusc) and lung adenocarcinoma (luad). after pre-processing  implementation details. the pre-training process of all algorithms is conducted on the training set, without any extra data augmentation. note that our genetic encoder, groupmsa, is fully supervised pre-trained on unimodal genetic data to accelerate convergence and it is frozen during gimp training process. the maximum pre-training epoch for all methods is set to 100 and we finetune the models at the last epoch. during fine-tuning, we evaluate the model on the validation set after every epoch, and save the parameters when it performs the best. adamw "
Histopathology Image Classification Using Deep Manifold Contrastive Learning,3.1,Datasets,"we tested our proposed method on two different tasks: (1) intrahepatic cholangiocarcinomas(ihccs) subtype classification and (2) liver cancer type classification. the dataset for the former task was collected from 168 patients with 332 wsis from seoul national university hospital. ihccs can be further categorized into small duct type (sdt) and large duct type (ldt). using gene mutation information as prior knowledge, we collected wsis with wild kras and mutated idh genes for use as training samples in sdt, and wsis with mutated kras and wild idh genes for use in ldt. the rest of the wsis were used as testing samples. the liver cancer dataset for the latter task was composed of 323 wsis, in which the wsis can be further classified into hepatocellular carcinomas (hccs) (collected from pathology ai platform "
Histopathology Image Classification Using Deep Manifold Contrastive Learning,3.2,Implementation Detail,"we used a pre-trained vgg16 with imagenet as the initial encoder, which was further modified via deep manifold model training using the proposed manifold and cross-entropy loss functions. the number of nearest neighbors k and the number of sub-classes n were set to 5 and 10, respectively. in the deep manifold embedding learning model, the learning rates were set to 1e-4 with a decay rate of 1e-6 for the ihccs subtype classification and to 1e-5 with a decay rate of 1e-8 for the liver cancer type classification. the k-nearest neighbors graph and the geodesic distance matrix are updated once every five training epochs, which is empirically chosen to balance running time and accuracy. to train the mil classifier, we set the learning rate to 1e-3 and the decay rate to 1e-6. we used batch sizes 64 and 4 for training the deep manifold embedding learning model and the mil classification model, respectively. the number of epochs for the deep manifold embedding learning model was 50, while 50 and 200 epochs for the ihccs subtype classification and liver cancer type classification, respectively. as for the optimizer, we used stochastic gradient decay for both stages. the result shown in the tables is the average result from 10 iterations of the mil classification model."
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,1.0,Introduction,"prostate cancer (pca) diagnosis and grading rely on histopathology analysis of biopsy slides  field effect refers to the spread of genetic and epigenetic alterations from a primary tumor site to surrounding normal tissues, leading to the formation of secondary tumors. understanding field effect is essential for cancer research as it provides insights into the mechanisms underlying tumor development and progression. tumor-associated stroma, which consists of various cell types, such as fibroblasts, smooth muscle cells, and nerve cells, is an integral component of the tumor microenvironment that plays a critical role in tumor development and progression. reactive stroma, a distinct phenotype of stromal cells, arises in response to signaling pathways from cancerous cells and is characterized by altered stromal cells and increased extracellular matrix components  manual review for tumor-associated stroma is time-consuming and lacks quantitative metrics  analyzing tumor-associated stroma in prostate cancer requires combining whole-mount and biopsy histopathology slides. biopsy slides provide information on the presence of pca, while whole-mount slides provide information on the extent and distribution of pca, including more information on tumor-associated stroma. combining the information from both modalities can provide a more accurate understanding of the tumor microenvironment. in this work, we explore the field effect in prostate cancer by analyzing tumor-associated stroma in multimodal histopathological images. our main contributions can be summarized as follows: -to the best of our knowledge, we present the first deep-learning approach to characterize prostate tumor-associated stroma by integrating histological image analysis from both whole-mount and biopsy slides. our research offers a promising computational framework for in-depth exploration of the field effect and cancer progression in prostate cancer. -we proposed a novel approach for stroma classification with spatial graphs modeling, which enable more accurate and efficient analysis of tumor microenvironment in prostate cancer pathology. given the spatial nature of cancer field effect and tumor microenvironment, our graph-based method offers valuable insights into stroma region analysis. -we developed a comprehensive pipeline for constructing tumor-associated stroma datasets across multiple data sources, and employed adversarial training and neighborhood consistency regularization techniques to learn robust multimodal-invariant image representations."
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,2.1,Stroma Tissue Segmentation,"accurately analyzing tumor-associated stroma requires a critical pre-processing step of segmenting stromal tissue from the background, including epithelial tissue. this segmentation task is challenging due to the complex and heterogeneous appearance of the stroma. to address this, we propose utilizing the pointrend model "
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,2.2,Stroma Classification with Spatial Patch Graphs,"to capture the spatial nature of field effect and analyze tumor-associated stroma, modeling spatial relationships between stroma patches is essential. the spatial relationship can reveal valuable information about the tumor microenvironment, and neighboring stroma cells can undergo similar phenotypic changes in response to cancer. therefore, we propose using a spatial patch graph to capture the highorder relationship among stroma tissue regions. we construct the stroma patch graph using a k-nearest neighbor (knn) graph and neighbor sampling. the knn graph connects each stroma patch to its k nearest neighboring patches. given a central stroma patch, we iteratively add neighboring patches to construct  the patch graph until we reach a specified layer number l to control the subgraph size. this process results in a tree-like subgraph with each layer representing a different level of spatial proximity to the central patch. the use of neighbor sampling enables efficient processing of large images and allows for stochastic training of the model. to predict tumor-associated binary labels of stroma patches, we employ a message-passing approach that propagates patch features in the spatial graph. to achieve this, we use graph convolutional networks with attention, also known as graph attention networks (gats)  where w ∈ r m ×n is a learnable matrix transforming n -dimensional features to m -dimensional features. n e vi is the neighborhood of the node v i connected by e in g. gat uses attention mechanism to construct the weighting coefficients as: where t represents transposition, is the concatenation operation, and ρ is leakyrelu function. the final output of gat module is the tumor-associated probability of the input patch. and the module was optimized using the crossentropy loss l gat in an end-to-end fashion."
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,2.3,Neighbor Consistency Regularization for Noisy Labels,"the labeling of tumor-associated stroma can be affected by various factors, which can result in noisy labels. one of the reasons for noisy labels is the irregular distribution of the field effect, which makes it challenging to define a clear boundary between the tumor-associated and normal stroma regions. additionally, the presence of tumor heterogeneity and the varied distribution of tumor foci can further complicate the labeling process. to address this issue, we propose applying neighbor consistency regularization (ncr)  where d kl is the kl-divergence loss to quantify the discrepancy between two probability distributions, t represents the temperature and nn k (v i ) is the set of k nearest neighbors of v i in the feature space."
