,title,extracted_keyword_sent
1346,Detecting Domain Shift in Multiple Instance Learning for Digital Pathology Using Fréchet Domain Distance,"figure 1
shows how individual drop in performance of model-dataset combinations are
related to the f dd 64 metric."
1347,Detecting Domain Shift in Multiple Instance Learning for Digital Pathology Using Fréchet Domain Distance,"for most models detecting larger drop in
performance (> 0.05) is easier on axillary lymph nodes data than on any other
analysed dataset."
1348,Detecting Domain Shift in Multiple Instance Learning for Digital Pathology Using Fréchet Domain Distance,"however, the drop is easier to detect on axillary and lobular datasets
compared to others."
1349,Liver Tumor Screening and Diagnosis in CT with Pixel-Lesion-Patient Network,"for
example, public datasets such as the liver tumor segmentation benchmark (lits)
[1] fostered a series of works aiming to segment liver tumors with improved
convolutional neural network (cnn) backbones [9,13] and lesion edge information
[15]."
1350,Liver Tumor Screening and Diagnosis in CT with Pixel-Lesion-Patient Network,"we collect a large-scale dataset with both tumor and
non-tumor subjects, where the non-tumor subjects includes not only healthy ones,
but also patients with various diffuse liver diseases such as steatosis and
hepatitis to improve the robustness of the algorithm."
1351,Liver Tumor Screening and Diagnosis in CT with Pixel-Lesion-Patient Network,"it contains three branches with bottomup cooperation: the segmentation map from
the pixel branch helps to initialize the lesion branch, which is an improved
mask transformer aiming to segment and classify each lesion; the patient branch
aggregates information from the whole image and predicts image-level labels of
each lesion type, with regularization terms to encourage consistency with the
lesion branch.we collected a large-scale multi-phase dataset containing 810
non-tumor subjects and 939 tumor patients."
1352,Liver Tumor Screening and Diagnosis in CT with Pixel-Lesion-Patient Network,"our dataset contains 810 normal subjects and 939 patients with liver
tumors."
1353,Liver Tumor Screening and Diagnosis in CT with Pixel-Lesion-Patient Network,"we first train an nnu-net on public datasets to segment
liver and surrounding organs (gallbladder, hepatic vein, spleen, stomach, and
pancreas), and then crop the liver region to train plan."
1354,Self-supervised Learning for Endoscopic Video Analysis,"we first experiment solely on public datasets,
cholec80 [32] and polypsset [33], demonstrating performance on-par with the top
results reported in the literature."
1355,Self-supervised Learning for Endoscopic Video Analysis,"therefore, to exploit msns to their full extent, we collect and build
two sizable unlabeled datasets for laparoscopy and colonoscopy with 7, 700
videos (>23m frames) and 14, 000 videos (>2m frames) respectively."
1356,Self-supervised Learning for Endoscopic Video Analysis,"furthermore, the proposed approach
exhibits robust generalization, yielding better performance with only 50% of the
annotated data, compared with standard supervised learning using the complete
labeled dataset."
1357,Self-supervised Learning for Endoscopic Video Analysis,"ai solutions have shown remarkable
performance in recognizing surgical phases of cholecystectomy procedures
[17,18,32]; however, they typically require large labelled training datasets."
1358,Self-supervised Learning for Endoscopic Video Analysis,"a recent work [27] presented an extensive
analysis of modern ssl techniques for surgical computer vision, yet on
relatively small laparoscopic datasets.optical polyp characterization."
1359,Self-supervised Learning for Endoscopic Video Analysis,"however,
training such automatic optical biopsy systems relies on a large body of
annotated data, while ssl has not been investigated in this context, to the best
of our knowledge.3 self-supervised learning for endoscopy ssl approaches have
produced impressive results recently [5][6][7][8], relying on two key factors:
(i) effective algorithms for unsupervised learning and (ii) training on
large-scale datasets."
1360,Self-supervised Learning for Endoscopic Video Analysis,"4, we show that training
msns on these substantial datasets unlocks their potential, yielding effective
representations that transfer well to public laparoscopy and colonoscopy
datasets."
1361,Self-supervised Learning for Endoscopic Video Analysis,"this is of great
interest for us since our downstream datasets are typically of small size
[32,33]."
1362,Self-supervised Learning for Endoscopic Video Analysis,"applying msns on the large datasets described
below, generates representations that serve as a strong basis for various
downstream tasks, as shown in the next section."
1363,Self-supervised Learning for Endoscopic Video Analysis,"we compiled a dataset of laparoscopic procedures videos exclusively
performed on patients aged 18 years or older."
1364,Self-supervised Learning for Endoscopic Video Analysis,"the dataset consists of 7,877
videos recorded at eight different medical centers in israel."
1365,Self-supervised Learning for Endoscopic Video Analysis,"the dataset
predominantly consists of the following procedures: cholecystectomy (35%),
appendectomy (20%), herniorrhaphy (12%), colectomy (6%), and bariatric surgery
(5%)."
1366,Self-supervised Learning for Endoscopic Video Analysis,"the remaining 21% of the dataset encompasses various standard laparoscopic
operations."
1367,Self-supervised Learning for Endoscopic Video Analysis,"each video recording was sampled at a rate of 1 frame
per second (fps), resulting in an extensive dataset containing 23.3 million
images."
1368,Self-supervised Learning for Endoscopic Video Analysis,"we
have curated a dataset comprising 13,979 colonoscopy videos of patients aged 18
years or older."
1369,Self-supervised Learning for Endoscopic Video Analysis,"our experimental protocol is the following: (i) first, we perform ssl
pretraining with msns over our unlabeled private dataset to learn informative
and generic representations, (ii) second we probe these representations by
utilizing them for different public downstream tasks."
1370,Self-supervised Learning for Endoscopic Video Analysis,"(b) polypsset [33]: a unified dataset of
155 colonoscopy videos (37,899 frames) with labeled polyp classes (hyperplastic
or adenoma) and bounding boxes."
1371,Self-supervised Learning for Endoscopic Video Analysis,"table 1 compares the results of pretraining with different datasets
(public and private) and model sizes."
1372,Self-supervised Learning for Endoscopic Video Analysis,"we present results for the cholecystectomy
phase recognition task based on fine-tuned models and for the optical polyp
characterization task based on linear evaluation, due to the small size of the
public dataset."
1373,Self-supervised Learning for Endoscopic Video Analysis,"as baselines, we report fully-supervised resnet50 results,
trained on public datasets."
1374,Self-supervised Learning for Endoscopic Video Analysis,"ssl pretraining
on public datasets (without labels) provides comparable or better results than
fully supervised baselines."
1375,Self-supervised Learning for Endoscopic Video Analysis,"importantly, we see that the performance gap becomes prominent when
using the large scale private datasets for ssl pretraining."
1376,Self-supervised Learning for Endoscopic Video Analysis,"when using the private colonoscopy dataset the macro f1 improves by 11.5%
compared to the fully supervised baseline."
1377,Self-supervised Learning for Endoscopic Video Analysis,"this study showcases the use of masked siamese networks to learn informative
representations from large, unlabeled endoscopic datasets."
1378,Self-supervised Learning for Endoscopic Video Analysis,"moreover, this methodology displays strong generalization, achieving comparable
performance with just 50% of labeled data compared to standard supervised
training on the complete labeled datasets."
1379,Merging-Diverging Hybrid Transformer Networks for Survival Prediction in Head and Neck Cancer,"extensive
experiments on the public dataset of hecktor 2022 [7] demonstrate that our xsurv
outperforms state-of-the-art survival prediction methods, including the
top-performing methods in hecktor 2022."
1380,Merging-Diverging Hybrid Transformer Networks for Survival Prediction in Head and Neck Cancer,"we adopted the training dataset of hecktor 2022 (refer to
https://hecktor.grand-cha llenge.org/), including 488 h&n cancer patients
acquired from seven medical centers [7], while the testing dataset was excluded
as its ground-truth labels are not released."
1381,Merging-Diverging Hybrid Transformer Networks for Survival Prediction in Head and Neck Cancer,"extensive
experiments have shown that the proposed framework and blocks enable our xsurv
to outperform state-of-the-art survival prediction methods on the
well-benchmarked hecktor 2022 dataset."
1382,ALL-IN: A Local GLobal Graph-Based DIstillatioN Model for Representation Learning of Gigapixel Histopathology Images With Application In Cancer Risk Assessment,"therefore, the
contributions of this work can be summarized as: 1) a novel graph-based model
for predicting survival that extracts both local and global properties by
identifying morphological super-nodes; 2) introducing a fine-coarse feature
distillation module with 3 various strategies to aggregate interactions at
different scales; 3) outperforming sota approaches in both risk prediction and
patient stratification scenarios on two datasets; 4) publishing two large and
rare prostate cancer datasets containing more than 220 graphs for active
surveillance and 240 graphs for brachytherapy cases."
1383,ALL-IN: A Local GLobal Graph-Based DIstillatioN Model for Representation Learning of Gigapixel Histopathology Images With Application In Cancer Risk Assessment,"we utilize two prostate cancer (pca) datasets to evaluate the performance of our
proposed model."
1384,ALL-IN: A Local GLobal Graph-Based DIstillatioN Model for Representation Learning of Gigapixel Histopathology Images With Application In Cancer Risk Assessment,"although majority of patients in our cohort are classified as low-risk based on
nccn guidelines [21], a significant subset of them experienced disease upgrade
that triggered definitive therapy (range: 6.2 to 224 months after diagnosis).the
second dataset (pca-bt) includes 105 pca patients with low to high risk disease
who went through brachytherapy."
1385,ALL-IN: A Local GLobal Graph-Based DIstillatioN Model for Representation Learning of Gigapixel Histopathology Images With Application In Cancer Risk Assessment,"we also utilized the prostate
cancer grade assessment (panda) challenge dataset [7] that includes more than
10,000 pca needle biopsy slides (no outcome data) as an external dataset for
training the encoder of our model."
1386,ALL-IN: A Local GLobal Graph-Based DIstillatioN Model for Representation Learning of Gigapixel Histopathology Images With Application In Cancer Risk Assessment,"while none of the baselines are capable of assigning patients into
risk groups with statistical significance, our distillation policies achieve
significant separation in both pca-as and pca-bt datasets; suggesting that
global histo-morphological properties improve patient stratification
performance."
1387,ALL-IN: A Local GLobal Graph-Based DIstillatioN Model for Representation Learning of Gigapixel Histopathology Images With Application In Cancer Risk Assessment,"however, the best baseline with vit still has poorer performance
compared to our model in both datasets, while the number of parameters (reported
for vit embeddings' size in table 1) in our full-model is about half of this
baseline."
1388,DARC: Distribution-Aware Re-Coloring Model for Generalizable Nucleus Segmentation,"the proposed method is evaluated on four datasets, including two h&e stained
image datasets consep [3] and cpm17 [28] and two ihc stained datasets deepliif
[29] and bc-deepliif [29,32]."
1389,DARC: Distribution-Aware Re-Coloring Model for Generalizable Nucleus Segmentation,"in
the experiments, models trained on one of the datasets will be evaluated on the
three unseen ones."
1390,DARC: Distribution-Aware Re-Coloring Model for Generalizable Nucleus Segmentation,"to avoid the influence of the different sample numbers of the
datasets, we calculate the average scores within each unseen domain respectively
and then average them across domains.in this paper, we re-implement some
existing popular domain generalization algorithms for comparisons under the same
training conditions."
1391,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"this is also a
big cause of concern for publicly available h&e/ihc cell segmentation datasets
with immune cell annotations from single pathologists."
1392,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"this requires only affine registration to align the digitized
restained images to obtain non-occluded signal intensity profiles for all the
markers, similar to mif staining/scanning.in this paper, we introduce a new
dataset that can be readily used out-ofthe-box with any artificial intelligence
(ai)/deep learning algorithms for spatial characterization of tumor immune
microenvironment and several other use cases.to date, only two denovo stained
datasets have been released publicly: bci h&e and singleplex ihc her2 dataset
[7] and deepliif singleplex ihc ki67 and mif dataset [2], both without any
immune or tumor markers."
1393,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"in contrast, we release the first denovo mif/mihc
stained dataset with tumor and immune markers for more accurate characterization
of tumor immune microenvironment."
1394,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"the complete staining protocols for this dataset are given in the accompanying
supplementary material."
1395,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"it provides a standardized dataset to demonstrate the
equivalence of the two methods and a source that can be used to calibrate other
methods."
1396,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"in this section, we demonstrate some of the use cases enabled by this
high-quality ai-ready dataset."
1397,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"we
extracted 268 tiles of size 512×512 from this final segmented and co-registered
dataset."
1398,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"we randomly extracted tiles from
the lyon19 challenge dataset [14] to use as style ihc images."
1399,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"using these
images, we created a dataset of synthetically generated ihc images from the
hematoxylin and its marker image as shown in fig."
1400,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"3.we evaluated the
effectiveness of our synthetically generated dataset (stylized ihc images and
corresponding segmented/classified masks) using our generated dataset with the
nuclick training dataset (containing manually segmented cd3/cd8 cells) [6]."
1401,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"we
randomly selected 840 and 230 patches of size 256 × 256 from the created dataset
for training and validation, respectively."
1402,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"nuclick training and validation sets
[6] comprise 671 and 200 patches, respectively, of size 256 × 256 extracted from
lyon19 dataset [14]."
1403,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"only the total number of
lymphocytes in each image patch are reported in this dataset."
1404,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"to evaluate the
performance of trained models on this dataset, we counted the total number of
marked lymphocytes in a predicted mask and calculated the difference between the
reported number of lymphocytes in each image with the total number of
lymphocytes in the predicted mask by the model."
1405,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"in table 2, the average
difference value (diffcount) of lymphocyte number for the whole dataset is
reported for each model."
1406,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"as seen, the trained models on our dataset outperform
the models trained solely on nuclick data."
1407,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"there are several public h&e/ihc cell segmentation datasets with manual immune
cell annotations from single pathologists."
1408,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"sample images/results taken from the
testing dataset are shown in fig."
1409,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"we have released the first ai-ready restained and co-registered mif and mihc
dataset for head-and-neck squamous cell carcinoma patients."
1410,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"this dataset can be
used for virtual phenotyping given standard clinical hematoxylin images, virtual
clinical ihc dab generation with ground truth segmentations (to train
highquality segmentation models across multiple cancer types) created from
cleaner mif images, as well as for generating standardized clean mif images from
neighboring h&e and ihc sections for registration and 3d reconstruction of
tissue specimens."
1411,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"in the future, we will release similar datasets for additional
cancer types as well as release for this dataset corresponding whole-cell
segmentations via impartial https://github.com/nadeemlab/impartial."
1412,Detection of Basal Cell Carcinoma in Whole Slide Images,"existing skin cancer detection methods [7][8][9] typically employs
models like inception net and resnet, designed for natural images like those in
the imagenet dataset."
1413,Detection of Basal Cell Carcinoma in Whole Slide Images,"we
evaluate the searched architectures on the skin cancer dataset."
1414,Detection of Basal Cell Carcinoma in Whole Slide Images,"the original dataset is typically
split into training d t and validation datasets dv."
1415,Detection of Basal Cell Carcinoma in Whole Slide Images,"classification accuracy) on the validation dataset, i.e.,where
f p is the resource budget of flops."
1416,Detection of Basal Cell Carcinoma in Whole Slide Images,"3 experiments the dataset, comprised of 194 skin slides acquired from the
southern sun pathology laboratory, includes 148 bcc cases and 46 other types
(common nevus, scc), all manually annotated by a dermatopathologist."
1417,Detection of Basal Cell Carcinoma in Whole Slide Images,"we validated our algorithm using the curated skin cancer dataset and sc-net as a
supernet, testing both heavy and light models."
1418,Detection of Basal Cell Carcinoma in Whole Slide Images,"to
ensure a fair comparison on our dataset, we selected several papers in the field
of pathological image analysis, such as [9,22,23], as well as others using the
ua principle, such as [18,24].evaluation metrics."
1419,Detection of Basal Cell Carcinoma in Whole Slide Images,"with scnet and
evolutionary search, we obtained optimal architectures, achieving 96.2% top-1
and 96.5% accuracy on a skin cancer dataset, improvements of 4.8% and 4.7% over
baselines."
1420,Detection of Basal Cell Carcinoma in Whole Slide Images,"future work will apply our approach to larger datasets for
wider-scale validation."
1421,IIB-MIL: Integrated Instance-Level and Bag-Level Multiple Instances Learning with Label Disambiguation for Pathological Image Analysis,"2) we develop a label-disambiguation module that leverages
prototypes and confidence bank to tackle the weakly supervised nature of
instance-level supervision and reduce the impact of assigned noisy labels.3) the
proposed framework outperforms state-of-the-art (sota) methods on public
datasets and in a practical clinical task, demonstrating its superiors in wsi
analysis."
1422,IIB-MIL: Integrated Instance-Level and Bag-Level Multiple Instances Learning with Label Disambiguation for Pathological Image Analysis,we evaluate our model with three datasets.
1423,IIB-MIL: Integrated Instance-Level and Bag-Level Multiple Instances Learning with Label Disambiguation for Pathological Image Analysis,"(1) luad-gm dataset: the objective is
to predict the epidermal growth factor receptor (egfr) gene mutations in
patients with lung adenocarcinoma (luad) using 723 whole slide image (wsi)
slices, where 47% of cases have egfr mutations."
1424,IIB-MIL: Integrated Instance-Level and Bag-Level Multiple Instances Learning with Label Disambiguation for Pathological Image Analysis,"(2) tcga-nsclc and tcga-rcc
datasets: cancer type classification is performed using the cancer genome atlas
(tcga) dataset."
1425,IIB-MIL: Integrated Instance-Level and Bag-Level Multiple Instances Learning with Label Disambiguation for Pathological Image Analysis,"the tcga-nsclc dataset comprised two subtypes, lung squamous
cell carcinoma (lusc) and lung adenocarcinoma (luad), while the tcga-rcc dataset
included three subtypes: renal chromophobe cell carcinoma (kich), renal clear
cell carcinoma (kirc), and renal papillary cell carcinoma (kirp)."
1426,IIB-MIL: Integrated Instance-Level and Bag-Level Multiple Instances Learning with Label Disambiguation for Pathological Image Analysis,"the dataset was randomly split into three parts: training, validation, and
testing, with 60%, 20%, and 20% of the samples, respectively."
1427,IIB-MIL: Integrated Instance-Level and Bag-Level Multiple Instances Learning with Label Disambiguation for Pathological Image Analysis,"experimental
results demonstrate that iib-mil surpasses current sota techniques on publicly
available datasets, and holds significant potential for addressing more complex
clinical applications, such as predicting gene mutations."
1428,Multi-scale Prototypical Transformer for Whole Slide Image Classification,"a wsi dataset t can be defined as:where x i denotes a
patient, y i the label of x i , i j i is the j-th instance of x i , n is the
number of patients and n is the number of instances."
1429,Multi-scale Prototypical Transformer for Whole Slide Image Classification,"however, the wsi dataset generally has
a long sequence of instances, which makes the clustering algorithms
computationally expensive and slow down as the size of the bag increases.to
solve the issue above, we propose to apply the self-attention (sa) mechanism in
transformer to re-calibrate these cluster prototypes."
1430,Multi-scale Prototypical Transformer for Whole Slide Image Classification,"to evaluate the effectiveness of mspt, we conducted experiments on two public
dataset, namely camelyon16 [24] and tcga-nsclc."
1431,Multi-scale Prototypical Transformer for Whole Slide Image Classification,"camelyon16 is a wsi dataset for
the automated detection of metastases in lymph node tissue slides."
1432,Multi-scale Prototypical Transformer for Whole Slide Image Classification,"the tcga-nsclc dataset includes two
sub-types of lung cancer, i.e., lung squamous cell carcinoma (tgca-lusc) and
lung adenocarcinoma (tcga-luad)."
1433,Multi-scale Prototypical Transformer for Whole Slide Image Classification,"the dataset yields 4.3 million patches at 20× magnification, 1.1 million patches
at 10× magnification, and 0.30 million patches at 5× magnification with an
average of about 5000, 1200, and 350 patches per bag."
1434,Multi-scale Prototypical Transformer for Whole Slide Image Classification,"for camelyon16 dataset,
we reported the results of the official testing set."
1435,Multi-scale Prototypical Transformer for Whole Slide Image Classification,[9] for the camelyon16 and tcga datasets.
1436,Multi-scale Prototypical Transformer for Whole Slide Image Classification,"but [9] only trained simclr encoders
at 20× and 5× magnification, to align with that setting, we used the same
settings to train the simclr encoder at 10× magnification on both datasets."
1437,Multi-scale Prototypical Transformer for Whole Slide Image Classification,"1 shows the comparison results on the camelyon16 and
tcga-nsclc datasets."
1438,Multi-scale Prototypical Transformer for Whole Slide Image Classification,"to evaluate the effectiveness of the pt, we first changed the number of
prototypes k in the range of {1, 2, 4, 8, 16, 32} to get the optimal k for each
dataset."
1439,Multi-scale Prototypical Transformer for Whole Slide Image Classification,"in the camelyon16 dataset, the performance
of both pt and prototype-bag increases with the increase of k value, and
achieves the best results with k = 16."
1440,Multi-scale Prototypical Transformer for Whole Slide Image Classification,"in the tcga-nsclc dataset, pt always
outperforms the fullbag and prototype-bag."
1441,Multi-scale Prototypical Transformer for Whole Slide Image Classification,"(3)
ms-attention: this variant used attention-pooling [8] on the cluster prototypes
for each magnification, and then added them.table 2 gives the results on the
camelyon16 and tcga-nsclc datasets."
1442,Thyroid Nodule Diagnosis in Dynamic Contrast-Enhanced Ultrasound via Microvessel Infiltration Awareness,dataset.
1443,Thyroid Nodule Diagnosis in Dynamic Contrast-Enhanced Ultrasound via Microvessel Infiltration Awareness,"our dataset contained 282 consecutive patients who underwent thyroid
nodule examination at nanjing drum tower hospital."
1444,Label-Free Nuclei Segmentation Using Intra-Image Self Similarity,"finally, we apply the learned ssimnet to produce the final
nuclei segmentation.to validate the effectiveness of our method, we conduct
extensive experiments on the monuseg dataset [16,17] based on ten existing
unsupervised segmentation methods [9,[11][12][13][14][15][18][19][20]."
1445,Label-Free Nuclei Segmentation Using Intra-Image Self Similarity,"our
method outperforms all comparison methods with an average dice score of 0.792
and aggregated jaccard index of 0.498 on the monuseg dataset which is close to
the supervised method."
1446,Label-Free Nuclei Segmentation Using Intra-Image Self Similarity,"the monuseg dataset consists of 44 h&e stained histopathology
images with 28,846 manually annotated nuclei."
1447,Label-Free Nuclei Segmentation Using Intra-Image Self Similarity,the cpm17 dataset [24] is also derived from tcga repository.
1448,Label-Free Nuclei Segmentation Using Intra-Image Self Similarity,"our experiment repeated ten times on
monuseg dataset and only once on cpm17 dataset for an augmented convenience."
1449,Label-Free Nuclei Segmentation Using Intra-Image Self Similarity,"to evaluate the effectiveness of ssimnet, we compare it with several deep
learning based and conventional unsupervised segmentation methods on the
mentioned datasets, including minibatch k-means (termed as mkmeans), gaussian
mixture model [9] (termed as gmm), invariant information clustering [12] (termed
as iic), double dip [18], deep clustering via adaptive gmm model [19] (termed as
dcagmm), deep image clustering [13] (termed as dic), kim's work [20], kanezaki's
work [11], deep conditional gmm [14] (termed as dcgmm), and deep constrained
gaussian network [15] (termed as dcgn).for the methods without public codes, we
report the results from the original publications for a fair comparison."
1450,Label-Free Nuclei Segmentation Using Intra-Image Self Similarity,"it also conforms the effectiveness of our
method on eliminating the model confusion in the region between adjacent nuclei
and the ability in capturing nuclei shape.besides, we conduct an additional
comparison experiment based on cpm17 dataset to demonstrate the generalization
of our method."
1451,Label-Free Nuclei Segmentation Using Intra-Image Self Similarity,"moreover, as the image size of cpm17 is smaller than that of
monuseg, the performance gain is not as big as on the monuseg dataset."
1452,Label-Free Nuclei Segmentation Using Intra-Image Self Similarity,"comprehensive
experimental results demonstrate that ssimnet achieves the best performances on
the benchmark monuseg and cpm17 datasets, outperforming other unsupervised
segmentation methods."
1453,Triangular Analysis of Geographical Interplay of Lymphocytes (TriAnGIL): Predicting Immunotherapy Response in Lung Cancer,"the graphs are defined by g =
(v, e), where v is the set of vertices (nodes) v = {v 1 , ...v n } with τ n
vertex types, and e is the collection of pairs of vertices from v, e = {e 1 ,
...e m }, which are called edges and φ n is the mapping function that maps every
vertex to one of n differential marker expressions in this dataset φ n : v → τ n
."
1454,NASDM: Nuclei-Aware Semantic Histopathology Image Generation Using Diffusion Models,"as such, generative models can be sampled to emphasize each
disease subtype equally and generate more balanced datasets, thus preventing
dataset biases getting amplified by the models [7]."
1455,NASDM: Nuclei-Aware Semantic Histopathology Image Generation Using Diffusion Models,"synthetic datasets can also tackle privacy
concerns surrounding medical data sharing."
1456,NASDM: Nuclei-Aware Semantic Histopathology Image Generation Using Diffusion Models,"in this work, (1) we leverage recently
discovered capabilities of ddpms to design a first-of-its-kind nuclei-aware
semantic diffusion model (nasdm) that can generate realistic tissue patches
given a semantic mask comprising of multiple nuclei types, (2) we train our
framework on the lizard dataset [5] consisting of colon histology images and
achieve state-of-the-art generation capabilities, and (3) we perform extensive
ablative, qualitative, and quantitative analyses to establish the proficiency of
our framework on this tissue generation task."
1457,NASDM: Nuclei-Aware Semantic Histopathology Image Generation Using Diffusion Models,"it is also challenging to capture long-tailed distributions
and synthesize rare samples from imbalanced datasets using gans."
1458,NASDM: Nuclei-Aware Semantic Histopathology Image Generation Using Diffusion Models,we use the lizard dataset [5] to demonstrate our framework.
1459,NASDM: Nuclei-Aware Semantic Histopathology Image Generation Using Diffusion Models,"this dataset
consists of histology image regions of colon tissue from six different data
sources at 20× objective magnification."
1460,NASDM: Nuclei-Aware Semantic Histopathology Image Generation Using Diffusion Models,"a generative model trained on this dataset can be used to
effectively synthesize the colonic tumor micro-environments."
1461,NASDM: Nuclei-Aware Semantic Histopathology Image Generation Using Diffusion Models,"the dataset
contains 238 image regions, with an average size of 1055 × 934 pixels."
1462,NASDM: Nuclei-Aware Semantic Histopathology Image Generation Using Diffusion Models,"[26] to transform all the slides to match the stain distribution of an
empirically chosen slide from the training dataset."
1463,NASDM: Nuclei-Aware Semantic Histopathology Image Generation Using Diffusion Models,"in all
following experiments, we synthesize images using the semantic masks of the
held-out dataset at the concerned objective magnification."
1464,NASDM: Nuclei-Aware Semantic Histopathology Image Generation Using Diffusion Models,we demonstrate the model on a colon dataset and qualitatively fig.
1465,DiffDP: Radiotherapy Dose Prediction via a Diffusion Model,"(3) the
proposed diffdp is extensively evaluated on a clinical dataset consisting of 130
rectum cancer patients, and the results demonstrate that our approach
outperforms other state-of-the-art methods."
1466,DiffDP: Radiotherapy Dose Prediction via a Diffusion Model,dataset and evaluations.
1467,DiffDP: Radiotherapy Dose Prediction via a Diffusion Model,"we measure the performance of our model on an in-house
rectum cancer dataset which contains 130 patients who underwent volumetric
modulated arc therapy (vmat) treatment at west china hospital."
1468,DiffDP: Radiotherapy Dose Prediction via a Diffusion Model,"extensive experiments on
an in-house dataset with 130 rectum cancer patients demonstrate the superiority
of our method."
1469,Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning,"the proposed approach was evaluated on a public tcga-lung dataset and an
in-house endometrial dataset and compared with 6 state-of-the-art methods."
1470,Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning,"(3) the
experiments on two datasets show our pama can achieve competitive performance
compared with sota mil methods and ssl methods."
1471,Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning,"we evaluated the proposed method on two datasets, the public tcga-lung and the
in-house endometrial dataset, which are introduced as follows.algorithm 1:
kernel reorientation algorithm.input: p (n) ∈ n h×n k ×np : the relative polar
angle matrix of n-th block, where h is the head number of multi-head attention,
n k is the number of anchors in the wsi, np is the number of patches in the wsi;
a (n) ∈ r h×n k ×np : the attention matrix from anchors to patches, defined asd
score : a dictionary taking the angle as key for storing attention scores;
output: p (n+1) ∈ r h×n k ×np : the updated polar angle matrix.h,i,max = arg max
d score ; // find the orientation that has the highest attention score."
1472,Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning,tcga-lung dataset is collected from the cancer genome atlas (tcga) data portal.
1473,Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning,"the dataset includes a total of 3,064 wsis, which consist of three categories,
namely tumor-free (normal), lung adenocarcinoma (luad), and lung squamous cancer
(lusc), endometrial dataset includes 3,654 wsis of endometrial pathology, which
includes 8 categories, namely well/moderately/low-differentiated endometrioid
adenocarcinoma, squamous differentiation carcinoma, plasmacytoid carcinoma,
clear cell carcinoma, mixed-cell adenocarcinoma, and benign tumor.each dataset
was randomly divided into training, validation and test sets according to 6:1:3
while keeping each category of data proportionally."
1474,Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning,"we conducted wsi multi-type
classification experiments on the two datasets."
1475,Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning,"we first conducted experiments on the endometrial dataset to verify the
effectiveness of self-supervised learning for wsi analysis under label-limited
conditions."
1476,Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning,"in
comparison with the second-best methods, pama achieves an increase of
0.015/0.011 and 0.025/0.009 in aucs on tcga and endometrial datasets,
respectively, by using 35%/100% labeled wsis."
1477,Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning,"moreover, pama reveals the most
robust capacity when reducing the training data from 100% to 35%, with auc
decreasing slightly from 0.988 to 0.982 and from 0.851 to 0.829 on the two
datasets."
1478,Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning,"the experiments on two large-scale datasets have
demonstrated the effectiveness of pama in the condition of limited-label."
1479,Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning,"future work will focus on training the wsi
representation model based on datasets across multiple organs, thus promoting
the generalization ability of the model for different downstream tasks."
