path_long,extracted_sents_keywords,path
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"(3) most methods
246
y. zhang et al.
only consider the impact of sample size (“imbalanced data”) on the classiﬁcation
accuracy of skin diseases, while ignoring the diagnostic diﬃculty of the diseases
themselves (“imbalanced diagnosis diﬃculty”).",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"we propose a novel hybrid-proxy model to generate proxies for enhancing
diﬀerent classes with a reversed imbalanced strategy, i.e., the fewer samples in
a class, the more proxies the class has.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"furthermore, we propose a balanced-hybrid-proxy loss, besides introducing bal-
anced contrastive learning (bcl)",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"moreover, we design a balanced-weighted cross-
entropy loss which follows a curriculum learning schedule by considering both
imbalanced data and diagnosis diﬃculty.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"(2)
we present a balanced-hybrid-proxy loss to balance the optimization of each
class and leverage relations among samples and proxies.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"(3) a new balanced-
weighted cross-entropy loss is designed for an unbiased classiﬁer, which considers
both “imbalanced data” and “imbalanced diagnosis diﬃculty”.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"(4) experimental
results demonstrate that the proposed framework outperforms other state-of-the-
art methods on two imbalanced dermoscopic image datasets and the ablation
study shows the eﬀectiveness of each element.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"both the class-dependent proxies generated by hybrid-proxy
model and the embeddings of samples are used to calculate balanced-weighted
cross-entropy loss, thus capturing the rich relations of samples and proxies.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"ecl has two branches for classi-
ﬁer learning (guided by balanced-weighted cross-entropy loss lbw ce) and contrastive
learning (guided by balanced-hybrid-proxy loss lbhp ).",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"proxies in hybrid-proxy model
are generated by a reserve imbalanced way (see sect.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"since
samples in a mini-batch follow imbalanced data distribution, these proxies are
designed to be generated in a reversed imbalanced way by giving more represen-
tative proxies of tail classes for enhancing the information of minority samples.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"the proxy number n p
c can be obtained by calculating the imbalanced
factor nmax
nc
of each class:",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"2 nc ̸= nmax
(1)
in this way, the tail classes have more proxies while head classes have less, thus
alleviating the imbalanced problem in a mini-batch.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"however, when
dealing with an imbalanced dataset, tail samples in a batch contribute little to
the update of their corresponding proxies due to the low probability of being
sampled.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"with such
248
y. zhang et al.
algorithm 1: training process of ecl.
input: training set x, validation set xval, training epochs e, iterations t,
batch size b, learning rate lr, stages in balanced-weighted cross-entropy
loss e2
1 initialize model parameters θ and hybrid-proxy model p parameters φ
2 for e in e do
3
for t in t do
4
getting a batch of samples

x(1,2)",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"2.2
balanced-hybrid-proxy loss
to tackle the problem that scl loss pays more attention on head classes,
we introduce bcl and propose balanced-hybrid-proxy loss to treat classes
equally.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"the proposed balanced-hybrid-proxy loss pulls points (both
samples and proxies) in the same class together, while pushes apart samples
from diﬀerent classes in embedding space by using dot product as a similarity
measure, which can be formulated as follows:
lbhp = −
1
2b + 
c∈c n p
c

si∈{z∪p}
1
2bc + n p
c",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"the average operation in the denominator of balanced-
hybrid-proxy loss can eﬀectively reduce the gradients of the head classes, making
an equal contribution to optimizing each class.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"moreover, as
the skin datasets are often small, richer relations can eﬀectively help form a
high-quality distribution in the embedding space and improve the separation of
features.
2.3
balanced-weighted cross-entropy loss
taking both “imbalanced data” and “imbalanced diagnosis diﬃculty” into con-
sideration, we design a curriculum schedule and propose balanced-weighted
cross-entropy loss to train an unbiased classiﬁer.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"we ﬁrst train a general classiﬁer, then in the second stage we
assign larger weight to tail classes for “imbalanced data”.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"in the last stage, we
utilize the results on the validation set as the diagnosis diﬃculty indicator of
skin disease types to update the weights for “imbalanced diagnosis diﬃculty”.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"the imbalanced factors α = nmax
nmin of the two datasets
are all > 50 (isic2018 58.30 and isic2019 53.87), which means that skin lesion
classiﬁcation suﬀers a serious imbalanced problem.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"to ensure fairness, we re-train all methods by rerun their
released codes on our divided datasets with the same experimental settings.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"noticeably, our ecl outperforms other imbalanced methods by great gains, e.g.,
2.56% in pre on isic2018 compared with scl and 4.33% in f1 on isic2019
dataset compared with tsc.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"first, we directly move the con-
trastive learning (cl) branch and replaced the balanced-weighted cross-entropy
252
y. zhang et al.
(bwce) loss with cross-entropy (ce) loss.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"however, the result of using proxies generated by reversed balanced
way in hybrid-proxy model (hpm) outperforms equal proxies in nearly all met-
rics, which proves that giving more proxies to tail classes can eﬀectively enhance
and enrich the information.",miccai23vol2/paper_23.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"in hospitals, collected multi-phase cts are normally grouped by
patients rather than lesions, which makes single-phase lesion annotation insuﬃ-
cient for feature fusion learning.",miccai23vol2/paper_32.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"[6], including ignoring local information within each patch, extracting only
single-scale features, and lacking inductive bias.",miccai23vol2/paper_32.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"[4], but they are also prone to overﬁt on small datasets such as
private hospital datasets.",miccai23vol2/paper_32.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"the employed single-phase annotated dataset is collected from sir run
run shaw hospital (srrsh), aﬃliated with the zhejiang university school of
medicine, and has received the ethics approval of irb.",miccai23vol2/paper_32.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"to
handle the imbalance of dataset, we randomly select 586 lesions as the training
and validation set with no more than 700 axial slices in each lesion type, and the
rest 175 lesions constitute the test set.",miccai23vol2/paper_32.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"considering the fairness, all the models below are initialized with pre-trained
weights and adopt 2-d structures using the same slice-level classiﬁcation strategy.",miccai23vol2/paper_32.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_33.pdf,"(2) large-scale colonoscopy generation: the proposed
approach can be used to generate large-scale datasets with no/arbitrary anno-
tations, which signiﬁcantly beneﬁts the medical image society, laying the foun-
dation for large-scale pre-training models in automatic colonoscopy analysis.",miccai23vol2/paper_33.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_33.pdf,"thus assigning constant weights for all polyps
exacerbated the imbalance problem.",miccai23vol2/paper_33.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_33.pdf,"through extensive exper-
iments, we found inaccurate sample images with coarse polyp boundary that
is not aligned properly with the original masks may introduce large biases and
noises to the datasets.",miccai23vol2/paper_33.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_16.pdf,"for fair-
ness, in our experiments, we adopt the same neural network for all comparison
methods based on their public codes and default parameter settings.",miccai23vol3/paper_16.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_13.pdf,None,miccai23vol3/paper_13.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_11.pdf,"a binary classiﬁer in a balanced dataset, randomly predicting always one
class with c = 0.5 + ϵ conﬁdence, has a perfect calibration and 50% accuracy.",miccai23vol3/paper_11.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_11.pdf,"the annotated part of this dataset contains 10,662 images, and it
represents a challenging classiﬁcation problem due a high amount of classes (23)
and highly imbalanced class frequencies [2].",miccai23vol3/paper_11.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_11.pdf,"we attribute this to class imbalance and the large
number of categories: smoothing labels might be ineﬀective in this sce-
nario.",miccai23vol3/paper_11.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_39.pdf,"we emulate two acquisition shifts by deﬁning either images
from the memorial sloan kettering cancer center (mskcc) or hospital clinic
barcelona (hcb) as the target domain and the remaining images as the source
silent failures in medical image classiﬁcation
403
domain.",miccai23vol3/paper_39.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_62.pdf,"to ensure fair comparability, we did not scale
up any models.",miccai23vol3/paper_62.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_62.pdf,dart/fair -2021.,miccai23vol3/paper_62.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_61.pdf,None,miccai23vol3/paper_61.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_48.pdf,"to ensure a fair and equitable compar-
ison, we acquire the segmentation results of all nine compared methods by utiliz-
ing either their publicly available implementations or by implementing them our-
selves.",miccai23vol3/paper_48.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_58.pdf,"we follow the extension of
[20] for weight initialization and use the adamw optimizer [11] and empirically
set the initial learning rate to 0.0001, batch size to 2 and 32 for segmentation
and classiﬁcation, maximum iterations to 25w, momentum factor λ to 0.99, and
the number of prototypes k to 256.
to evaluate the covid-19 segmentation performance, we utilized six met-
rics, including the dice similarity coeﬃcient (dsc), intersection over union
(iou), sensitivity (sen), speciﬁcity (spe), hausdorﬀ distance (hd), and aver-
age surface distance (asd).",miccai23vol3/paper_58.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_70.pdf,"then,
a parametric frequency attention fusion strategy to balance the importance of
shape and texture features by recalibrating the frequency features.",miccai23vol3/paper_70.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_70.pdf,"then it applies the ef-att mechanism to capture contextual
information and selectively include various types of frequency information while
using the laplacian pyramid to balance the importance of shape and texture
features.",miccai23vol3/paper_70.pdf
