paper_id,extracted_sents_cancer
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"however, the current
pathology workﬂow is sub-optimal and low-throughput since it is, by and large, manu-
ally conducted, and the large volume of workloads can result in dysfunction or errors in
cancer grading, which have an adversarial effect on patient care and safety [2]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"there-
fore, there is a high demand to automate and expedite the current pathology workﬂow
and to improve the overall accuracy and robustness of cancer grading."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"for instance, [4] used dccns for prostate cancer detection and grading, [5]
classiﬁed gliomas into three different cancer grades, and [6] utilized an ensemble of
© the author(s), under exclusive license to springer nature switzerland ag 2023
h. greenspan et al."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"https://doi.org/10.1007/978-3-031-43895-0_20
centroid-aware feature recalibration for cancer grading
213
dcnns for breast cancer classiﬁcation."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"for example, [7] proposed to incorporate both
local and global contexts through the aggregation learning of multiple context blocks
for colorectal cancer classiﬁcation;"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"[8] extracted and utilized multi-scale patterns for
cancer grading in prostate and colorectal tissues;"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"[9] proposed to re-formulate cancer
classiﬁcation in pathology images as both categorical and ordinal classiﬁcation prob-
lems."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"built based upon a shared feature extractor, a categorical classiﬁcation branch, and
an ordinal classiﬁcation branch, it simultaneously conducts both categorical and ordi-
nal learning for colorectal and prostate cancer grading; a hybrid method that combines
dccns with hand-crafted features was developed for mitosis detection in breast cancer
[10]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"in this study, we propose a centroid-aware feature recalibration network (cafenet)
for accurate and robust cancer grading in pathology images."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"cup module obtains
and updates the centroids of class labels, i.e., cancer grades."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"in
this manner, the feature representations of the input pathology images are re-calibrated
and stabilized for a reliable cancer classiﬁcation."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"the experimental results demonstrate
that cafenet achieves the state-of-the-art cancer grading performance in colorectal can-
cer grading datasets."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"1. cafenet employs a
deep convolutional neural network as a feature extractor and an attention mechanism to
produce robust feature representations of pathology images and conducts cancer grading
with high accuracy."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"and er
i
are concatenated together and is fed into a classiﬁcation layer to
conduct cancer grading."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"multiplying the attention scores by v c, we obtain the recalibrated feature representation
centroid-aware feature recalibration for cancer grading
215
er for the input embedding vectors e."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"details of colorectal cancer datasets
class
ctrain
cvalidation
ctesti
ctestii
benign
773
374
453
27896
wd
1866"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"264
192
8394
md
2997
370
738
61985
pd
1391
234
205
11895
3
experiments and results
3.1
datasets
two publicly available colorectal cancer datasets [9] were employed to evaluate the
effectiveness of the proposed cafenet."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"both
datasets provide colorectal pathology images with ground truth labels for cancer grad-
ing."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"the ground labels are benign (bn), well-differentiated (wd) cancer, moderately-
differentiated (md) cancer, and poorly-differentiated (pd) cancer."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"3.2
comparative experiments
we conducted a series of comparative experiments to evaluate the effectiveness of
cafenet for cancer grading, in comparison to several existing methods: 1) three dcnn-
based models: resnet"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"[16], 3)
centroid-aware feature recalibration for cancer grading
217
two transformer-based models: vision transformer (vit)"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"[9], which
demonstrates the state-of-the-art performance on the two colorectal cancer datasets under
consideration."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,result of colorectal cancer grading on ctesti.
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"[18]
87.4
0.847
0.820
0.832
0.941
mmae−ceo[9]
87.7
–
–
0.843
0.940
cafenet (ours)
87.5
0.853
0.816
0.832
0.940
3.4
result and discussions
we evaluated the performance of colorectal cancer grading by the proposed cafenet
and other competing models using ﬁve evaluation metrics, including accuracy (acc),
218
j. lee et al.
precision, recall, f1-score (f1), and quadratic weighted kappa (κw)."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"among the
transformer-based models, swin was one of the best performing models, but vit showed
much lower performance in all evaluation metrics.
table 3. result of colorectal cancer grading on ctestii."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"we conducted ablation experiments to investigate the effect of the cafe module on
cancer classiﬁcation."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"the exclusion of the cafe
centroid-aware feature recalibration for cancer grading
219
module, i.e., efﬁcientnet, resulted in much worse performance than cafenet."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"these results conﬁrm that the proposed cafenet is computational
efﬁcient and it does not achieve its superior learning capability and generalizability at
the expense of the model complexity.
4
conclusions
herein, we propose an attention mechanism-based deep neural network, called cafenet,
for cancer classiﬁcation in pathology images."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"the proposed approach proposes to
improve the feature representation of deep neural networks by re-calibrating input
embedding vectors via an attention mechanism in regard to the centroids of cancer
grades."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"in the experiments on colorectal cancer datasets against several competing mod-
els, the proposed network demonstrated that it has a better learning capability as well as
a generalizability in classifying pathology images into different cancer grades."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_20.pdf,"however,
the experiments were only conducted on two public colorectal cancer datasets from a
single institute."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_23.pdf,"keywords: contrastive learning · dermoscopic image · long-tailed
classiﬁcation
1
introduction
skin cancer is one of the most common cancers all over the world."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"early diagnosis of focal liver lesions (flls) can decrease the
fatality rate of liver cancer, which remains a big challenge."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"keywords: focal liver lesion · multi-phase fusion · transformer
1
introduction
liver cancer is one of the most deadly cancers and has the second highest fatality
rate [17]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"focal liver lesions (flls) are the most common lesions found in liver
cancer, yet flls are challenging to diagnose because they can be either benign
lesions, such as focal nodular hyperplasia (fnh), hepatic abscess (ha), hepatic
x. wang and h. ying—equal contribution."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"dynamic
contrast-enhanced ct is a common technique for liver cancer diagnosis, where
four diﬀerent phases of imaging, namely, non-contrast (nc), arterial (art), por-
tal venous (pv), and delayed (dl) provide complementary information about
the liver."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_33.pdf,"https://doi.org/10.1007/978-3-031-43895-0_32
340
y. du et al.
1
introduction
colonoscopy is a critical tool for identifying adenomatous polyps and reducing
rectal cancer mortality."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_16.pdf,"breakhis
consists of 7,909 breast cancer histopathological images including 2,480 benigns
and 5,429 malignants."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_13.pdf,"in this work, we propose a few-shot colorectal tissue image
generation method for addressing the scarcity of histopathological train-
ing data for rare cancer tissues."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_13.pdf,"keywords: few-shot image generation · cross modulation
1
introduction
histopathological image analysis is an important step towards cancer diagno-
sis."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_13.pdf,"https://doi.org/10.1007/978-3-031-43898-1_13
few-shot image generation for colorectal tissue classiﬁcation
129
colorectal cancer, which is one of the most common reason for cancer deaths
around the world and particularly in europe and america [23].
existing deep learning-based colorectal tissue classiﬁcation methods [18,21,22]
typically require large amounts of annotated histopathological training data for all
tissue types to be categorized."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_13.pdf,"however, obtaining large amount of training data is
challenging, especially for rare cancer tissues."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_13.pdf,"the
corresponding dataset [14] used in this study is widely employed for multi-class
texture classiﬁcation in colorectal cancer histology and comprises eight types of
tissue: tumor epithelium, simple stroma, complex stroma, immune cells, debris,
normal mucosal glands, adipose tissue and background (no tissue)."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_13.pdf,"while a base image xb and αi can be randomly selected, our framework enables
a user to have control over the generation based on the choice of αi values.
134
a. kumar et al.
4
experiments
we conduct experiments on human colorectal cancer dataset [14]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_11.pdf,
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_39.pdf,"we emulate two acquisition shifts by deﬁning either images
from the memorial sloan kettering cancer center (mskcc) or hospital clinic
barcelona (hcb) as the target domain and the remaining images as the source
silent failures in medical image classiﬁcation
403
domain."
