title,authors,page_numbers,doi,publication_year,volume,paper_id,path,path_long,extracted_sents_organs
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"with the development of deep learning, computer-aided liver lesion diag-
nosis has attracted much attention [5,8,16] in recent years."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"[16]
presented an end-to-end framework based on inception-v3 and inceptionresnet-
v2 to discriminate liver lesions between cysts and malignant tumors."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"[8] combined liver segmentation and classiﬁcation using transfer learning and
joint learning to increase the performance of cnn."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"[5] designed a gan-based network to gener-
ate synthetic liver lesion images, improving the classiﬁcation performance based
on cnn."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"it is reported in many studies [9,18] that using multi-phase data,
like most professionals do in practice, can help the network get a more accu-
rate result, which also acts in liver lesion classiﬁcation [15,23,24]."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"[24] proposed multi-channel cnn to extract features from multi-phase liver ct
by concatenation."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"[15] proposed an algorithm based on cnns to
handle 3d context in liver cts and utilized clinical context to assist the classi-
ﬁcation."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"[23] constructed a knowledge-guided framework to integrate
liver lesion features from three phases using self-attention and fused them with
a cross-feature interaction module and a cross-lesion correlation module."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"hybrid transformer model for multi-phase liver lesion classiﬁcation
331
moreover, while most works have attached much importance to liver lesion seg-
mentation"
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"to the best of our
knowledge, we ﬁnd no study using vit backbone network in liver lesion classi-
ﬁcation."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"second, no complete open liver
lesion classiﬁcation datasets exist."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"in this paper, we construct a hybrid framework with vit backbone for liver
lesion classiﬁcation, transliver."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"while most multi-phase liver lesion classiﬁcation studies use datasets
with no more than three phases (without dl phase for its diﬃculty of collec-
tion) or no more than six lesion classes, we validate the whole framework on an
in-house dataset with four phases of abdominal ct and seven classes of liver
lesions."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"multi-phase liver lesion cts
are converted from single-phase annotation to multi-phase annotation by a pre-
processing unit including a registration network and a lesion matcher."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"there are two types of trans-
former blocks, single-phase liver transformer block (spltb) and multi-phase
liver transformer block (mpltb)."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"to reduce
errors caused by unregistered data and address the situation that one patient
has multiple lesions of diﬀerent types, we pre-process the multi-phase liver cts
registered and grouped by lesions."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"hybrid transformer model for multi-phase liver lesion classiﬁcation
333
2.2
convolutional encoder and convolutional down-sampler
in pure vision transformer, input images are converted to tokens by patch embed-
ding and added with positional encoding to keep the positional information."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"we also utilize a convolutional
layer with a kernel size of 2 and stride of 2, which halves the image resolution
and doubles the number of channels.
2.3
single-phase liver transformer block
vision transformers can get excellent performance on large-scale datasets such
as imagenet"
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"2.4
multi-phase liver transformer block
single-phase liver transformer block (spltb) is phase-speciﬁc, which means the
model parameters of each phase are independent."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"inspired by [14], in stage 4, we design a multi-phase
liver transformer block (mpltb) for communication between phases."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"3
experiments
3.1
liver lesion classiﬁcation
dataset."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"after the pre-processing unit with window
dice threshold of 0.3, we screen 761 lesions from 444 patients with four phases
hybrid transformer model for multi-phase liver lesion classiﬁcation
335
of cts, seven types of lesions (13.2% of hcc, 5.3% of hm, 11.3% of icc, 22.6%
of hh, 31.1% of hc, 8.7% of fnh, and 7.8% of ha), and totally 4820 slices."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"we ﬁrst compare the class-wise accuracy of our model against other
advanced methods applying diﬀerent architectures in multi-phase liver lesion
classiﬁcation with more than four lesion types"
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"4
conclusion
we have presented a hybrid architecture for multi-phase liver lesion classiﬁcation
in this paper."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"hybrid transformer model for multi-phase liver lesion classiﬁcation
337
to handle the issues in realistic cases, we design a pre-processing unit to acquire
multi-phase annotated lesions from single-phase annotated ones."
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"Jacob Gildenblat, Anil Yüce, Samaneh Abbasi-Sureshjani, Konstanty Korski",776-785,10.1007/978-3-031-43987-2_75,2023,6,177,miccai23vol2/paper_32.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_32.pdf,"in future work, we will extend classi-
ﬁcation to instance segmentation and provide an end-to-end eﬀective model for
liver lesion diagnosis."
Deep Homography Prediction for Endoscopic Camera Motion Imitation Learning,"Martin Huber, Sébastien Ourselin, Christos Bergeles, Tom Vercauteren",217-226,10.1007/978-3-031-43996-4_21,2023,9,178,miccai23vol4/paper_20.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_20.pdf,None
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"Zichen Wang, Mara Pleasure, Haoyue Zhang, Kimberly Flores, Anthony Sisk, William Speier et al.",642-651,10.1007/978-3-031-43987-2_62,2023,6,179,miccai23vol6/paper_59.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"whole-slide histopathology image (wsi) is regarded as the
gold standard for survival prediction of breast cancer (bc) across dif-
ferent subtypes."
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"Zichen Wang, Mara Pleasure, Haoyue Zhang, Kimberly Flores, Anthony Sisk, William Speier et al.",642-651,10.1007/978-3-031-43987-2_62,2023,6,179,miccai23vol6/paper_59.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"by considering that there exists a certain common
mechanism for tumor progression among diﬀerent subtypes of breast
invasive carcinoma(brca), it becomes critical to utilize data from a
related subtype of brca to help predict the patients’ survival in the
target domain."
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"Zichen Wang, Mara Pleasure, Haoyue Zhang, Kimberly Flores, Anthony Sisk, William Speier et al.",642-651,10.1007/978-3-031-43987-2_62,2023,6,179,miccai23vol6/paper_59.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"more speciﬁcally, t2uda ﬁrst employed the
graph attention network (gat) to learn the node embeddings and the
spatial interactions between tumor and tils patches in wsi."
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"Zichen Wang, Mara Pleasure, Haoyue Zhang, Kimberly Flores, Anthony Sisk, William Speier et al.",642-651,10.1007/978-3-031-43987-2_62,2023,6,179,miccai23vol6/paper_59.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"https://doi.org/10.1007/978-3-031-43987-2_59
t2uda
613
keywords: tumor-inﬁltrating lymphocytes · unsupervised domain
adaption · prognosis prediction · graph attention network · breast
cancer
1
introduction
breast cancer (bc) is the most common cancer diagnosed among females and
the second leading cause of cancer death among women after lung cancer [1]."
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"Zichen Wang, Mara Pleasure, Haoyue Zhang, Kimberly Flores, Anthony Sisk, William Speier et al.",642-651,10.1007/978-3-031-43987-2_62,2023,6,179,miccai23vol6/paper_59.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"[11] utilized the tils spa-
tial pattern for survival analysis in diﬀerent breast cancer subtypes including
614
y. wu et al.
er-negative, er-positive, and triple-negative."
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"Zichen Wang, Mara Pleasure, Haoyue Zhang, Kimberly Flores, Anthony Sisk, William Speier et al.",642-651,10.1007/978-3-031-43987-2_62,2023,6,179,miccai23vol6/paper_59.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"speciﬁcally, t2uda ﬁrst
applied the graph attention network (gats) to learn node embeddings and the
spatial interactions between tumor and tils patches in wsi."
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"Zichen Wang, Mara Pleasure, Haoyue Zhang, Kimberly Flores, Anthony Sisk, William Speier et al.",642-651,10.1007/978-3-031-43987-2_62,2023,6,179,miccai23vol6/paper_59.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"in order to pre-
serve the node-level and interaction-level similarities across diﬀerent domains,
we not only aligned the embedding for diﬀerent types of nodes but also designed
a novel tumor-tils interaction alignment (ttia) module to ensure that the
distribution of the interaction weights are similar in both domains."
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"Zichen Wang, Mara Pleasure, Haoyue Zhang, Kimberly Flores, Anthony Sisk, William Speier et al.",642-651,10.1007/978-3-031-43987-2_62,2023,6,179,miccai23vol6/paper_59.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"we evalu-
ated the performance of our method on the breast invasive carcinoma (brca)
cohort derived from the cancer genome atlas (tcga), and the experimental
results indicated that t2uda outperforms other domain adaption methods for
predicting patients’ clinical outcomes."
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"Zichen Wang, Mara Pleasure, Haoyue Zhang, Kimberly Flores, Anthony Sisk, William Speier et al.",642-651,10.1007/978-3-031-43987-2_62,2023,6,179,miccai23vol6/paper_59.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"then we calculated the tumor and tils area ratios in each
patch and selected 300 patches with the largest ratios of each tissue type."
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"Zichen Wang, Mara Pleasure, Haoyue Zhang, Kimberly Flores, Anthony Sisk, William Speier et al.",642-651,10.1007/978-3-031-43987-2_62,2023,6,179,miccai23vol6/paper_59.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"based
on the selected patches, we constructed a graph g = (v, e) for each wsi.
here, given patches as nodes v , we ﬁrst calculated the pairwise distance among
diﬀerent nodes, and select the top 10 percent connections with the smallest
distance values as edges e. for each node in v , we followed the study in [12],
which applied the resnet-101 model to extract node features."
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"Zichen Wang, Mara Pleasure, Haoyue Zhang, Kimberly Flores, Anthony Sisk, William Speier et al.",642-651,10.1007/978-3-031-43987-2_62,2023,6,179,miccai23vol6/paper_59.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"then, the principal
component analysis (pca) is implemented to reduce dimensionalities of the node
features to 128.
calculating
tils-tumor
interaction
via
graph
attention
net-
works(gats)."
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"Zichen Wang, Mara Pleasure, Haoyue Zhang, Kimberly Flores, Anthony Sisk, William Speier et al.",642-651,10.1007/978-3-031-43987-2_62,2023,6,179,miccai23vol6/paper_59.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"the gat layer generate a new
group of node features h′"
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"Zichen Wang, Mara Pleasure, Haoyue Zhang, Kimberly Flores, Anthony Sisk, William Speier et al.",642-651,10.1007/978-3-031-43987-2_62,2023,6,179,miccai23vol6/paper_59.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"αij = softmaxj (eij) =
exp (eij)

k∈ni exp (eik),
(2)
where ni represents all neighbors of node i. the new feature vector vi for node
i was calculated via a weighted sum:
vi = σ

vj∈n(vi) αijwhj

."
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"Zichen Wang, Mara Pleasure, Haoyue Zhang, Kimberly Flores, Anthony Sisk, William Speier et al.",642-651,10.1007/978-3-031-43987-2_62,2023,6,179,miccai23vol6/paper_59.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"then, for
the node embeddings with diﬀerent types (tils and tumor) in both the source
and target domain, we performed a mean pooling operation to obtain their
616
y. wu et al.
aggregated features."
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"Zichen Wang, Mara Pleasure, Haoyue Zhang, Kimberly Flores, Anthony Sisk, William Speier et al.",642-651,10.1007/978-3-031-43987-2_62,2023,6,179,miccai23vol6/paper_59.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"[15].
here, we adopted mmd for feature alignment due to its ability to measure the
distance between two distributions without explicit assumptions on the data
distribution, we showed the objective function of mmd in our method as follows:
lf a =

r=1,2

k∈l,t

1
n
n

i=1
(fi,k)r − 1
m
m

i=1

f ′
i,k
r

2
h
(4)
where h is a hilbert space, f represents the features from the source, f ′ rep-
resents the feature from the target, r represents the layer number, k ∈ {l, t}
referred to tils or tumor node."
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"Zichen Wang, Mara Pleasure, Haoyue Zhang, Kimberly Flores, Anthony Sisk, William Speier et al.",642-651,10.1007/978-3-031-43987-2_62,2023,6,179,miccai23vol6/paper_59.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"we conducted our experiments on the breast invasive carcinoma
(brca) dataset from the cancer genome atlas (tcga)."
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"Zichen Wang, Mara Pleasure, Haoyue Zhang, Kimberly Flores, Anthony Sisk, William Speier et al.",642-651,10.1007/978-3-031-43987-2_62,2023,6,179,miccai23vol6/paper_59.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"4) deepjdot [20]: an unsupervised domain adaptation method based on
optimal transport that simultaneously learns features and optimizes classiﬁers
by measuring joint feature/label diﬀerences."
Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"Zichen Wang, Mara Pleasure, Haoyue Zhang, Kimberly Flores, Anthony Sisk, William Speier et al.",642-651,10.1007/978-3-031-43987-2_62,2023,6,179,miccai23vol6/paper_59.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_59.pdf,"instead of directly aligning regions, our proposed method
focused on similar tils-tumor interactions and aligning patches of the same
tissue."
Deep Learning-Based Air Trapping Quantification Using Paired Inspiratory-Expiratory Ultra-low Dose CT,"Sarah M. Muller, Sundaresh Ram, Katie J. Bayfield, Julia H. Reuter, Sonja Gestewitz, Lifeng Yu et al.",432-441,10.1007/978-3-031-43898-1_42,2023,3,180,miccai23vol6/paper_77.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_77.pdf,"in this work we present, triangular anal-
ysis of geographical interplay of lymphocytes (triangil), a novel app-
roach involving building of heterogeneous subgraphs to precisely cap-
ture the spatial interplay between multiple cell families."
Deep Learning-Based Air Trapping Quantification Using Paired Inspiratory-Expiratory Ultra-low Dose CT,"Sarah M. Muller, Sundaresh Ram, Katie J. Bayfield, Julia H. Reuter, Sonja Gestewitz, Lifeng Yu et al.",432-441,10.1007/978-3-031-43898-1_42,2023,3,180,miccai23vol6/paper_77.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_77.pdf,"the triaangil’s eﬃcacy for
microenvironment characterization from qif images is demonstrated in
problems of predicting (1) response to immunotherapy (n = 122) and
(2) overall survival (n = 135) in patients with lung cancer in comparison
with four hand-crafted approaches namely dentil, gg, ccg, spatil,
and deep learning with gnn."
Deep Learning-Based Air Trapping Quantification Using Paired Inspiratory-Expiratory Ultra-low Dose CT,"Sarah M. Muller, Sundaresh Ram, Katie J. Bayfield, Julia H. Reuter, Sonja Gestewitz, Lifeng Yu et al.",432-441,10.1007/978-3-031-43898-1_42,2023,3,180,miccai23vol6/paper_77.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_77.pdf,"https://doi.org/10.1007/978-3-031-43987-2_77
798
s. arabyarmohammadi et al.
1
introduction
the tumor microenvironment (tme) is comprised of cancer, immune (e.g. b
lymphocytes, and t lymphocytes), stromal, and other cells together with non-
cellular tissue components"
Deep Learning-Based Air Trapping Quantification Using Paired Inspiratory-Expiratory Ultra-low Dose CT,"Sarah M. Muller, Sundaresh Ram, Katie J. Bayfield, Julia H. Reuter, Sonja Gestewitz, Lifeng Yu et al.",432-441,10.1007/978-3-031-43898-1_42,2023,3,180,miccai23vol6/paper_77.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_77.pdf,"immunotherapy
(io) is the standard treatment for patients with advanced non-small cell lung
cancer (nsclc)"
Deep Learning-Based Air Trapping Quantification Using Paired Inspiratory-Expiratory Ultra-low Dose CT,"Sarah M. Muller, Sundaresh Ram, Katie J. Bayfield, Julia H. Reuter, Sonja Gestewitz, Lifeng Yu et al.",432-441,10.1007/978-3-031-43898-1_42,2023,3,180,miccai23vol6/paper_77.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_77.pdf,"this in turn allows for development of
machine classiﬁers to predict outcome and response in lung cancer patients
treated with io.
(2) triangil includes a set of quantitative metrics that capture the interplay
within and between nuclei corresponding to diﬀerent types/families."
Deep Learning-Based Air Trapping Quantification Using Paired Inspiratory-Expiratory Ultra-low Dose CT,"Sarah M. Muller, Sundaresh Ram, Katie J. Bayfield, Julia H. Reuter, Sonja Gestewitz, Lifeng Yu et al.",432-441,10.1007/978-3-031-43898-1_42,2023,3,180,miccai23vol6/paper_77.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_77.pdf,"3.2
node linking and computation of graph-interplay features
the inputs of triangil are the coordinates of nuclear centroids and the corre-
sponding cell types."
