,title,extracted_keyword_sent
273,Pelvic Fracture Segmentation Using a Multi-scale Distance-Weighted Neural Network,"a
semi-automatic graph-cut method based on continuous max-flow has been proposed
for pelvic fracture segmentation, but it still requires the manual selection of
seed points and trail-and-error fracture segmentation is still a challenging
task for the learning-based method because (1) compared to the more common
organ/tumor segmentation tasks where the model can implicitly learn the shape
prior of an object, it is difficult to learn the shape information of a bone
fragment due to the large variations in fracture types and shapes this paper
proposes a deep learning-based method to segment pelvic fracture fragments from
preoperative ct images automatically."
274,Towards Multi-modal Anatomical Landmark Detection for Ultrasound-Guided Brain Tumor Resection with Contrastive Learning,none
275,Deep Reinforcement Learning Based System for Intraoperative Hyperspectral Video Autofocusing,"in the case of brain tumour excision,
fluorescence-guided resection is commonly used to minimize damage to healthy
tissue while hsi has been integrated into surgical microscope systems the issue
of reduced focal depth in real-time hsi systems could be mitigated by the
introduction of a video autofocus system."
276,Surgical Video Captioning with Mutual-Modal Concept Alignment,"these surgical videos are recorded at the
prince of wales hospital, chinese university of hong kong, where surgeons remove
pituitary tumors through the endonasal corridor to the skull base."
277,Regularized Kelvinlet Functions to Model Linear Elasticity for Image-to-Physical Registration of the Breast,none
278,Learning Expected Appearances for Intraoperative Registration During Neurosurgery,"we address the important problem of intraoperative patient-to-image registration
in a new way by relying on preoperative data to synthesize plausible
transformations and appearances that are expected to be found intraoperatively."
279,Dose Guidance for Radiotherapy-Oriented Deep Learning Segmentation,none
280,FLIm-Based in Vivo Classification of Residual Cancer in the Surgical Cavity During Transoral Robotic Surgery,"one significant challenge in developing a flim-based classifier to
detect tumor in the surgical cavity is the presence of highly imbalanced labels."
281,FLIm-Based in Vivo Classification of Residual Cancer in the Surgical Cavity During Transoral Robotic Surgery,"to address the technical
challenge of highly imbalanced label distribution and the need for
intraoperative real-time cavity imaging, we developed an intraoperative flim
guidance model to identify residual tumors by classifying residual cancer as
anomalies."
282,FocalErrorNet: Uncertainty-Aware Focal Modulation Network for Inter-modal Registration Error Estimation in Ultrasound-Guided Neurosurgery,none
283,Detecting the Sensing Area of a Laparoscopic Probe in Minimally Invasive Cancer Surgery,"cancer remains a significant public health challenge worldwide, with a new
diagnosis occurring every two minutes in the uk (cancer research uk it is
crucial to accurately determine the sensing area, with positive signal
potentially indicating cancer or affected lymph nodes."
284,Detecting the Sensing Area of a Laparoscopic Probe in Minimally Invasive Cancer Surgery,problem redefinition.
285,Detecting the Sensing Area of a Laparoscopic Probe in Minimally Invasive Cancer Surgery,"to validate our proposed solution for the newly formulated problem, we acquired
and publicly released two new datasets."
286,Detecting the Sensing Area of a Laparoscopic Probe in Minimally Invasive Cancer Surgery,"since it is important to report errors in 3d and in millimeters, we recorded
another dataset similar to jerry but also including ground truth depth map for
all frames by using structured-lighting system these datasets have multiple uses
such as: -intersection point detection: detecting intersection points is an
important problem that can bring accurate surgical cancer visualization."
287,Detecting the Sensing Area of a Laparoscopic Probe in Minimally Invasive Cancer Surgery,"we
believe this is an under-investigated problem in surgical vision."
288,Detecting the Sensing Area of a Laparoscopic Probe in Minimally Invasive Cancer Surgery,"in this work, a new framework for using a laparoscopic drop-in gamma detector in
manual or robotic-assisted minimally invasive cancer surgery was presented,
where a laser module mock probe was utilized to provide training guidance and
the problem of detecting the probe axis-tissue intersection point was
transformed to laser point position inference."
289,Detecting the Sensing Area of a Laparoscopic Probe in Minimally Invasive Cancer Surgery,"we believe that our problem
reformulation and dataset release, together with the initial experimental
results, will establish a new benchmark for the surgical vision community."
290,A Novel Video-CTU Registration Method with Structural Point Similarity for FURS Navigation,"to this end, ureteroscope tracking
and navigation is increasingly developed as a promising tool to solve these
issues."
291,A Novel Video-CTU Registration Method with Structural Point Similarity for FURS Navigation,"although these methods mentioned above work well, ureteroscopic
navigation is still a challenging problem."
292,A Novel Video-CTU Registration Method with Structural Point Similarity for FURS Navigation,"on the other hand, the complex internal structures such as calyx,
papilla, and pyramids of the kidneys are difficult to be observed in ct images."
293,A Novel Video-CTU Registration Method with Structural Point Similarity for FURS Navigation,"these issues introduce a difficulty in directly aligning ureteroscopic video
sequences to ct images, leading to a challenge of image-based continuous
ureteroscopic navigation."
294,Cascade Transformer Encoded Boundary-Aware Multibranch Fusion Networks for Real-Time and Accurate Colonoscopic Lesion Segmentation,"to address these issues mentioned above, we explore a new deep
learning architecture called cascade transformer encoded boundary-aware
multibranch fusion (ctbmf) networks with cascade transformers and multibranch
fusion for polyp and adenoma segmentation in colonoscopic white-light and
narrow-band video images."
295,Unified Brain MR-Ultrasound Synthesis Using Multi-modal Hierarchical Representations,"deep-learning based methods have reached the highest level of performance to
tackle this challenge, unified approaches have been proposed."
296,Unified Brain MR-Ultrasound Synthesis Using Multi-modal Hierarchical Representations,"finally, experiments on the challenging problem of
ius and mr synthesis demonstrate the effectiveness of the proposed approach,
enabling the synthesis of high-quality images while establishing a
mathematically grounded formulation for unified image synthesis and
outperforming non-unified gan-based approaches and the state-of-the-art method
for unified multi-modal medical image synthesis."
297,StructuRegNet: Structure-Guided Multimodal 2D-3D Registration,"two expert radiation oncologists on ct delineated both the thyroid and
cricoid cartilages for structure awareness and the gross tumor volume (gtv) for
clinical validation, while two expert pathologists did the same on wsis."
298,StructuRegNet: Structure-Guided Multimodal 2D-3D Registration,"we also compared against
msv-regsynnet on its own validation dataset for generalization assessment: we
yielded comparable results for the first cohort and significantly better ones
for the second, which proves that structuregnet behaves well on other modalities
and that the structure awareness is an essential asset for better registration,
as pelvis is a location where organs are moving."
299,X2Vision: 3D CT Reconstruction from Biplanar X-Rays with Deep Structure Prior,"however, this task is an ill-posed inverse problem:
x-ray measurements are the result of attenuation integration across the body,
which makes them very fig."
300,X2Vision: 3D CT Reconstruction from Biplanar X-Rays with Deep Structure Prior,"with very few projections, it is very difficult to disentangle the
structures for even coarse 3d estimation."
301,Structure-Preserving Synthesis: MaskGAN for Unpaired MR-CT Translation,none
302,FreeSeed: Frequency-Band-Aware and Self-guided Network for Sparse-View CT Reconstruction,"while fourier domain band-pass maps help capture the pattern of the
artifacts, restoring the image detail contaminated by strong artifacts may still
be difficult due to the entanglement of artifacts and details in the residues."
303,Co-learning Semantic-Aware Unsupervised Segmentation for Pathological Image Registration,none
304,Revealing Anatomical Structures in PET to Generate CT for Attenuation Correction,none
305,An Explainable Deep Framework: Towards Task-Specific Fusion for Multi-to-One MRI Synthesis,none
306,Geometric Ultrasound Localization Microscopy,"our work challenges the conventional assumption
that beamforming is the ideal processing step for ulm and presents an
alternative approach based on geometric reconstruction from time-of-arrival
(toa) information."
307,Reflectance Mode Fluorescence Optical Tomography with Consumer-Grade Cameras,none
308,DISA: DIfferentiable Similarity Approximation for Universal Multimodal Registration,"in this experiment, we evaluate the performance of different methods for
estimating affine registration of the retrospective evaluation of cerebral
tumors (resect) miccai challenge dataset as the most challenging experiment, we
finally use our method to achieve
deformable registration of abdominal 3d freehand us to a ct or mr volume."
309,DISA: DIfferentiable Similarity Approximation for Universal Multimodal Registration,"for local optimization, lc 2 is used in conjunction with bobyqa from the results
shown in table note that this registration problem is much more challenging than
the prior two due to difficult ultrasonic visibility in the abdomen, strong
deformations, and ambiguous matches of liver vasculature."
310,Solving Low-Dose CT Reconstruction via GAN with Local Coherence,"first, our proposed approaches are evaluated on the ""mayo-clinic
low-dose ct grand challenge"" (mayo-clinic) dataset of lung ct images the dataset
contains 2250 two dimensional slices from 9 patients for training, and the
remaining 128 slices from 1 patient are reserved for testing."
311,Solving Low-Dose CT Reconstruction via GAN with Local Coherence,"to evaluate the stability and
generalization of our model and the baselines trained on mayo-clinic dataset, we
also test them on the rider dataset."
312,Noise2Aliasing: Unsupervised Deep Learning for View Aliasing and Noise Reduction in 4DCBCT,"image guided rt (igrt) is a technique to capture the anatomy
of the day using in room imaging in order to align the treatment beam with the
tumor location a major challenge especially for cbct imaging of the thorax and
upperabdomen is the respiratory motion that introduces blurring of the anatomy,
reducing the localization accuracy and the sharpness of the image."
313,Trackerless Volume Reconstruction from Intraoperative Ultrasound Images,"liver cancer is the most prevalent indication for liver surgery, and although
there have been notable advancements in oncologic therapies, surgery remains as
the only curative approach overall liver laparoscopic resection has demonstrated
fewer complications compared to open surgery performing ious during laparoscopic
liver surgery poses significant challenges, as laparoscopy has poor ergonomics
and narrow fields of view, and on the other hand, ious demands skills to
manipulate the probe and analyze images."
314,Trackerless Volume Reconstruction from Intraoperative Ultrasound Images,"such motion is predominant in the context highlighted above and is the
source of additional nonlinearity in the pose estimation problem."
315,CoLa-Diff: Conditional Latent Diffusion Model for Multi-modal MRI Synthesis,"it shows superiority in model training however,
current dm-based methods focus on one-to-one mri translation, promising to be
improved by many-to-one methods, which requires dedicated design to balance the
multiple conditions introduced by multi-modal mri."
316,CoLa-Diff: Conditional Latent Diffusion Model for Multi-modal MRI Synthesis,"-propose an auto-weight
adaptation to balance multi-conditions and maximise the chance of leveraging
relevant multi-modal information."
317,LightNeuS: Neural Surface Reconstruction in Endoscopy Using Illumination Decline,"colorectal cancer (crc) is the third most commonly diagnosed cancer and is the
second most common cause of cancer death to overcome these difficulties, we rely
on two properties of endoscopic images: -endoluminal cavities such as the
gastrointestinal tract, and in particular the human colon, are watertight
surfaces."
